Row,CovParm,CovP1,CovP2,CovP3,CovP4,CovP5,CovP6,CovP7,CovP8,CovP9,CovP10,CovP11,CovP12,CovP13,CovP14,CovP15,CovP16,CovP17,CovP18,CovP19,CovP20,CovP21,CovP22,CovP23,CovP24,CovP25,CovP26,CovP27,CovP28,CovP29,CovP30,CovP31,CovP32,CovP33,CovP34,CovP35,CovP36,CovP37,CovP38,CovP39,CovP40,CovP41,CovP42,CovP43,CovP44,CovP45,CovP46,CovP47,CovP48,CovP49,CovP50,CovP51,CovP52,CovP53,CovP54,CovP55,CovP56,CovP57,CovP58,CovP59,CovP60,CovP61,CovP62,CovP63
11,"UN(5,1)",0.000517,0.001026,0.000064,-0.00087,-0.00005,0.000087,-0.00040,-0.00022,0.000198,0.000129,0.001732,0.000144,-0.00013,-0.00038,0.000336,0.000126,-0.00007,9.882E-6,-9.31E-6,-0.00008,0.000011,-0.00009,-0.00040,0,0.000248,-0.00011,0.000122,0.000122,-7.92E-6,0.000032,9.14E-6,-0.00067,0.000023,-0.00017,-0.00002,0,-0.00002,0.000164,-0.00008,-0.00005,0.000230,-1.2E-6,-7.42E-6,-0.00003,0.000042,-0.00001,-6.41E-6,-6.52E-6,0.000015,-0.00001,6.246E-6,-6.61E-7,-0.00003,0.000016,3.562E-6,-0.00001,-0.00002,3.676E-6,-0.00002,9.161E-6,-1.7E-6,-0.00002,8.738E-6
12,"UN(5,2)",0.000015,0.000155,0.000925,-0.00008,-0.00059,0.000202,-0.00005,-0.00027,0.000171,0.000074,0.000144,0.001232,-0.00052,-0.00037,0.001236,-0.00002,-0.00003,0.000104,4.381E-6,-0.00018,-0.00003,0.000023,0.000025,0,-0.00002,0.000130,5.498E-6,0.000012,0.000025,-0.00009,5.152E-6,0.000078,-0.00017,0.000023,0.000172,0,1.101E-8,-0.00005,-0.00003,0.000032,0.000025,0.000016,-8.81E-6,-0.00006,-0.00040,6.086E-6,0.000036,-0.00003,3.257E-6,0.000027,0.000017,-0.00002,-0.00005,-0.00036,0.000081,-8.12E-6,-0.00040,0.000012,0.000087,-8.15E-6,-6.65E-6,0.000081,-0.00002
13,"UN(5,3)",-0.00005,-0.00006,-0.00025,0.000325,0.001213,-0.00191,0.000085,0.000316,-0.00055,-0.00019,-0.00013,-0.00052,0.002163,0.000527,-0.00112,-0.00023,-0.00081,0.000790,0.000270,-0.00135,-0.00018,-0.00001,-0.00009,0,0.000023,-0.00025,0.000422,0.000039,-0.00004,0.000039,0.000057,-0.00014,-0.00006,-0.00050,0.000011,0,5.202E-6,0.000149,-0.00011,-0.00004,0.000257,0.000016,-3.35E-6,-8.4E-6,0.000082,-1.61E-6,-0.00006,-0.00006,2.557E-6,-1E-6,0.000027,5.241E-6,-2.82E-6,0.000160,-0.00002,-0.00001,0.000214,2.823E-6,-2.63E-6,0.000019,-9.12E-6,-0.00003,-4.2E-6
14,"UN(5,4)",-0.00013,-0.00024,-0.00023,0.000263,0.000381,-0.00045,0.000246,0.000862,-0.00078,-0.00052,-0.00038,-0.00037,0.000527,0.001449,-0.00041,-0.00008,-0.00024,0.000191,0.000164,-0.00034,-0.00004,-0.00002,-0.00002,0,0.000012,-0.00010,0.000056,-0.00006,-0.00053,0.000391,0.000224,-0.00006,0.000106,-0.00007,-0.00095,0,0.000017,0.000220,-0.00010,-0.00008,0.000280,-2.93E-6,6.89E-6,0.000041,0.000246,-5.26E-6,-0.00002,-3.34E-6,-2.8E-6,-0.00004,-0.00003,0.000060,0.000037,0.000202,-0.00002,5.563E-6,0.000182,-7.49E-6,-0.00004,7.342E-6,-4.1E-6,-0.00004,0.000012
15,"UN(5,5)",0.000064,0.000193,0.000740,-0.00018,-0.00066,0.000595,-0.00007,-0.00026,0.000208,0.000092,0.000336,0.001236,-0.00112,-0.00041,0.002123,0.000034,0.000097,-0.00009,-0.00003,0.000165,0.000024,3.964E-6,0.000042,0,-8.59E-6,0.000031,-0.00007,-7.65E-6,0.000047,-4.65E-6,-0.00004,0.000045,0.000043,0.000084,8.962E-6,0,-6.99E-6,-0.00002,0.000012,5.523E-6,-0.00004,-5.54E-6,-6.28E-6,-0.00004,-0.00029,0.000015,0.000104,-0.00001,-3.47E-6,-0.00002,9.672E-8,-6.57E-6,-0.00006,-0.00044,0.000125,-0.00002,-0.00062,9.863E-6,0.000065,-0.00003,6.07E-6,0.000103,-0.00001
16,"UN(6,1)",-0.00021,-0.00029,-0.00002,-0.00180,-0.00009,0.000277,-0.00046,0.000057,0.000421,0.000145,0.000126,-0.00002,-0.00023,-0.00008,0.000034,0.002154,0.000105,-0.00009,-0.00042,0.000240,-0.00015,0.000476,0.000100,0,0.000364,0.000026,0.000134,0.000258,-0.00003,0.000062,0.000046,-6.35E-6,-2E-7,0.000015,9.332E-6,0,-0.00063,-0.00001,-0.00023,-0.00010,-0.00002,0.000362,0.000017,-0.00003,5.956E-7,-0.00002,-0.00002,-2.82E-6,0.000023,2.976E-6,9.891E-6,1.862E-6,-2.24E-6,2.43E-6,-1.19E-6,2.232E-6,-2.59E-6,-7.39E-6,0.000023,0.000011,-7.5E-6,3.874E-6,-0.00004
17,"UN(6,2)",0.000028,-0.00014,-0.00029,-0.00008,-0.00102,0.000504,0.000069,-0.00028,0.000328,0.000233,-0.00007,-0.00003,-0.00081,-0.00024,0.000097,0.000105,0.001327,-0.00005,-0.00028,0.000935,-0.00061,-0.00006,0.000214,0,-0.00007,0.000323,-0.00008,-0.00017,0.000270,-0.00022,-0.00032,0.000139,-0.00004,0.000177,0.000186,0,0.000032,-0.00053,0.000030,0.000259,-0.00030,0.000151,8.519E-6,0.000031,0.000069,-6.41E-6,-0.00003,-0.00002,1.256E-6,0.000014,5.171E-6,-3.94E-6,0.000021,0.000045,-5.95E-6,3.235E-6,6.413E-6,-1.52E-6,4.908E-6,0.000023,-0.00001,-2.72E-6,-9.44E-6
18,"UN(6,3)",-0.00007,7.197E-6,0.000073,0.000060,-0.00013,-0.00402,5.288E-6,-0.00001,-0.00094,-0.00022,9.882E-6,0.000104,0.000790,0.000191,-0.00009,-0.00009,-0.00005,0.003821,0.000882,-0.00090,-0.00333,0.000083,-0.00001,0,0.000202,0.000177,0.000533,0.000061,-0.00004,0.000117,0.000038,-0.00006,-0.00006,-0.00007,-0.00006,0,-0.00017,-0.00005,-0.00061,-0.00007,0.000170,0.000450,6.573E-6,-5.51E-6,-3.85E-6,2.973E-6,-0.00007,-0.00009,0.000011,-2.32E-6,0.000032,0.000012,-1.16E-6,0.000020,-6.43E-6,-0.00001,8.127E-6,-0.00001,0.000051,0.000057,-0.00003,5.602E-6,-0.00001
19,"UN(6,4)",-0.00004,0.000119,0.000065,0.000403,0.000180,-0.00101,-0.00011,-0.00016,-0.00146,-0.00075,-9.31E-6,4.381E-6,0.000270,0.000164,-0.00003,-0.00042,-0.00028,0.000882,0.001793,-0.00031,-0.00074,0.000052,-0.00011,0,0.000073,-0.00012,0.000090,0.000350,0.000067,0.000505,0.000626,-0.00005,0.000032,-0.00004,-0.00006,0,-0.00014,0.000190,-0.00019,-0.00093,0.000078,0.000389,-4.19E-6,-0.00002,-0.00004,-4.74E-6,-0.00002,-4.6E-6,7.598E-6,-0.00006,-0.00004,0.000059,-7.29E-6,-0.00002,-0.00002,-0.00002,-2.59E-6,8.715E-6,0.000041,0.000012,0.000021,0.000025,-0.00001
20,"UN(6,5)",4.79E-8,-0.00009,-0.00023,-0.00018,-0.00066,0.001342,-0.00002,-0.00019,0.000385,0.000162,-0.00008,-0.00018,-0.00135,-0.00034,0.000165,0.000240,0.000935,-0.00090,-0.00031,0.001604,0.000197,0.000017,0.000119,0,-0.00005,0.000104,-0.00022,-0.00004,0.000175,-0.00009,-0.00014,0.000175,0.000072,0.000257,0.000195,0,-0.00001,-0.00025,0.000200,0.000062,-0.00046,-0.00002,6.46E-6,0.000027,0.000051,-2.71E-8,0.000021,0.000034,-1.83E-6,6.193E-6,-0.00002,-4.17E-6,0.000024,5.306E-6,-7.95E-6,0.000021,-3.99E-6,-7.58E-6,-0.00004,-0.00002,0.000018,-0.00002,8.634E-6
21,"UN(6,6)",0.000076,0.000045,0.000079,0.000052,0.000489,0.002816,0.000058,0.000115,0.000608,0.000169,0.000011,-0.00003,-0.00018,-0.00004,0.000024,-0.00015,-0.00061,-0.00333,-0.00074,0.000197,0.004019,-0.00012,-0.00005,0,-0.00015,-0.00016,-0.00023,-0.00012,-0.00007,-0.00012,-0.00012,8.573E-6,0.000031,-0.00001,-2.59E-6,0,0.000270,0.000249,0.000449,0.000230,7.891E-6,-0.00081,-8.12E-6,-4.06E-6,-0.00003,3.519E-6,0.000041,0.000048,-0.00001,4.296E-6,-0.00001,-0.00002,-8.61E-6,-0.00003,6.619E-6,3.499E-6,-0.00001,0.000018,-0.00005,-0.00004,0.000041,-5.27E-6,-1.64E-6
22,"UN(1,1)",-0.00183,0.000184,4.847E-6,-0.00031,0.000041,-0.00005,-0.00018,3.029E-6,-0.00003,-2.98E-6,-0.00009,0.000023,-0.00001,-0.00002,3.964E-6,0.000476,-0.00006,0.000083,0.000052,0.000017,-0.00012,0.003883,-0.00030,0,0.000676,-0.00006,0.000120,0.000341,1.346E-6,0.000056,0.000015,0.000249,-0.00004,0.000043,0.000040,0,-0.00106,0.000099,-0.00019,-0.00010,-0.00006,0.000283,-0.00044,-0.00014,-0.00002,-0.00005,-0.00002,-4.82E-6,-0.00003,-0.00001,-4.46E-6,-3.21E-6,-0.00009,-0.00001,-0.00001,-7.71E-6,-5.69E-6,0.000091,0.000024,9.382E-6,7.809E-6,0.000015,-0.00001
23,"UN(2,1)",0.000145,-0.00075,0.000060,0.000099,-0.00016,0.000053,0.000405,-0.00007,0.000091,0.000058,-0.00040,0.000025,-0.00009,-0.00002,0.000042,0.000100,0.000214,-0.00001,-0.00011,0.000119,-0.00005,-0.00030,0.001631,0,-0.00031,0.000319,-0.00013,-0.00087,0.000116,-0.00018,-0.00010,0.000965,0.000063,0.000209,8.958E-6,0,-0.00012,-0.00049,0.000062,0.000236,-0.00031,0.000089,-0.00014,-0.00046,-0.00030,-0.00002,-0.00007,7.391E-6,0.000050,9.437E-6,4.479E-6,6.679E-6,-0.00031,-0.00017,-0.00007,0.000013,-0.00005,0.000114,0.000131,0.000021,-0.00001,0.000078,-0.00005
24,"UN(2,2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"UN(3,1)",-0.00038,0.000158,-8.44E-6,-0.00066,0.000071,-0.00020,-0.00015,0.000012,-0.00008,-0.00002,0.000248,-0.00002,0.000023,0.000012,-8.59E-6,0.000364,-0.00007,0.000202,0.000073,-0.00005,-0.00015,0.000676,-0.00031,0,0.001331,-0.00011,0.000422,0.000263,-0.00002,0.000151,0.000024,-0.00049,0.000012,-0.00002,-0.00002,0,-0.00073,0.000138,-0.00045,-0.00013,0.000105,0.000334,-0.00004,-0.00002,0.000036,-0.00033,-0.00009,-0.00008,-7.13E-6,-0.00001,-0.00002,2.578E-7,0.000093,0.000034,-0.00004,-5.31E-6,9.949E-6,0.000078,0.000023,0.000075,8.21E-6,-1.84E-6,-0.00003
26,"UN(3,2)",0.000018,-0.00019,0.000032,0.000031,-0.00060,-0.00002,0.000090,-0.00011,0.000257,0.000092,-0.00011,0.000130,-0.00025,-0.00010,0.000031,0.000026,0.000323,0.000177,-0.00012,0.000104,-0.00016,-0.00006,0.000319,0,-0.00011,0.001193,-0.00022,-0.00019,0.000147,-0.00058,-0.00017,0.000222,-0.00018,0.000622,0.000190,0,0.000015,-0.00062,-0.00014,0.000291,-0.00029,0.000184,-0.00002,-0.00007,-0.00022,-0.00009,-0.00056,-0.00005,3.786E-6,-0.00002,0.000080,2.306E-6,-0.00003,-0.00005,-0.00033,-0.00006,-0.00005,0.000039,0.000212,0.000135,-0.00002,0.000123,-0.00009
27,"UN(3,3)",-0.00008,0.000060,-0.00001,-0.00030,0.000129,-0.00116,-0.00006,0.000038,-0.00018,-0.00004,0.000122,5.498E-6,0.000422,0.000056,-0.00007,0.000134,-0.00008,0.000533,0.000090,-0.00022,-0.00023,0.000120,-0.00013,0,0.000422,-0.00022,0.002030,0.000094,-0.00007,0.000215,0.000058,-0.00020,-0.00007,-0.00071,-0.00006,0,-0.00022,0.000147,-0.00092,-0.00013,0.000359,0.000442,-1.39E-6,7.378E-6,0.000074,-0.00007,-0.00006,-0.00095,3.69E-6,8.68E-6,-0.00002,4.907E-6,0.000037,0.000125,0.000264,0.000017,0.000073,0.000013,9.258E-6,0.000234,-4.34E-6,-0.00009,-0.00006
28,"UN(4,1)",-0.00013,0.000437,-0.00001,-0.00007,0.000109,-0.00003,-0.00127,0.000099,-0.00022,-0.00021,0.000122,0.000012,0.000039,-0.00006,-7.65E-6,0.000258,-0.00017,0.000061,0.000350,-0.00004,-0.00012,0.000341,-0.00087,0,0.000263,-0.00019,0.000094,0.002623,-0.00014,0.000458,0.000401,-0.00030,-0.00005,-0.00007,0.000192,0,-0.00066,0.000312,-0.00017,-0.00076,0.000065,0.000322,-0.00004,0.000033,0.000069,-6.18E-6,9.018E-6,-2.57E-6,-0.00039,-0.00013,-0.00004,-0.00005,-0.00003,0.000014,5.117E-6,-0.00009,-0.00002,0.000054,-5.94E-7,3.108E-6,0.000090,0.000015,-0.00001
29,"UN(4,2)",0.000011,-0.00003,0.000102,0.000013,-0.00005,0.000022,0.000066,-0.00100,0.000108,0.000874,-7.92E-6,0.000025,-0.00004,-0.00053,0.000047,-0.00003,0.000270,-0.00004,0.000067,0.000175,-0.00007,1.346E-6,0.000116,0,-0.00002,0.000147,-0.00007,-0.00014,0.002073,-0.00037,-0.00188,0.000057,0.000086,0.000124,0.001224,0,0.000026,-0.00067,0.000102,0.000020,-0.00045,0.000146,-0.00003,-0.00013,-0.00060,-6.04E-6,-0.00005,0.000011,-0.00010,-0.00064,-0.00002,0.000154,-0.00010,-0.00045,-0.00006,-0.00042,-0.00030,0.000048,0.000245,0.000016,0.000134,0.000176,-0.00008
30,"UN(4,3)",-0.00003,0.000090,-0.00003,-0.00004,0.000313,0.000027,-0.00027,0.000207,-0.00098,-0.00035,0.000032,-0.00009,0.000039,0.000391,-4.65E-6,0.000062,-0.00022,0.000117,0.000505,-0.00009,-0.00012,0.000056,-0.00018,0,0.000151,-0.00058,0.000215,0.000458,-0.00037,0.001932,0.000560,-0.00011,0.000116,-0.00017,-0.00075,0,-0.00016,0.000427,-0.00045,-0.00098,0.000272,0.000364,-7.48E-7,0.000028,0.000144,-0.00003,0.000035,-0.00002,-0.00004,-0.00003,-0.00057,-0.00002,0.000023,0.000092,-0.00006,0.000174,0.000123,9.38E-6,-0.00004,0.000080,0.000138,-0.00004,-0.00002
31,"UN(4,4)",-0.00001,0.000040,-0.00005,-5.25E-6,0.000098,-1.82E-6,-0.00014,0.000979,-0.00013,-0.00344,9.14E-6,5.152E-6,0.000057,0.000224,-0.00004,0.000046,-0.00032,0.000038,0.000626,-0.00014,-0.00012,0.000015,-0.00010,0,0.000024,-0.00017,0.000058,0.000401,-0.00188,0.000560,0.007035,-0.00002,-0.00009,-0.00009,-0.00055,0,-0.00010,0.000654,-0.00016,-0.00162,0.000279,0.000349,9.207E-6,0.000064,0.000334,5.927E-7,0.000019,-5.55E-6,-0.00007,0.000043,-0.00003,-0.00133,0.000031,0.000209,0.000018,-0.00016,0.000082,-3.52E-6,-0.00009,-3.94E-6,0.000193,-0.00002,-7.11E-7
32,"UN(5,1)",-0.00007,-0.00044,0.000039,0.000224,-0.00011,0.000091,0.000146,-0.00003,0.000060,0.000019,-0.00067,0.000078,-0.00014,-0.00006,0.000045,-6.35E-6,0.000139,-0.00006,-0.00005,0.000175,8.573E-6,0.000249,0.000965,0,-0.00049,0.000222,-0.00020,-0.00030,0.000057,-0.00011,-0.00002,0.001497,-0.00006,0.000298,0.000107,0,1.472E-6,-0.00032,0.000150,0.000109,-0.00043,-0.00001,-0.00009,-0.00029,-0.00020,0.000096,-0.00003,0.000037,-0.00004,-5.08E-6,-1.21E-6,-5.34E-6,-0.00040,-0.00015,-0.00007,-8.11E-6,-0.00006,0.000084,0.000085,-5.32E-6,5.263E-6,0.000087,-0.00003
33,"UN(5,2)",0.000021,-0.00002,4.196E-7,4.651E-6,0.000090,0.000071,0.000022,-0.00003,-0.00005,0.000034,0.000023,-0.00017,-0.00006,0.000106,0.000043,-2E-7,-0.00004,-0.00006,0.000032,0.000072,0.000031,-0.00004,0.000063,0,0.000012,-0.00018,-0.00007,-0.00005,0.000086,0.000116,-0.00009,-0.00006,0.000387,0.000048,-0.00024,0,-0.00002,0.000067,0.000063,-0.00006,-0.00009,-0.00003,-6.69E-7,-5.87E-6,-0.00002,0.000014,0.000088,0.000063,-9.77E-6,-0.00005,-0.00004,0.000027,-0.00003,-0.00018,-0.00005,0.000048,-0.00004,3.597E-6,2.403E-6,-0.00002,0.000012,0.000029,2.9E-6
34,"UN(5,3)",-0.00002,-0.00011,0.000020,0.000042,-0.00032,0.000356,0.000032,-0.00007,0.000100,0.000045,-0.00017,0.000023,-0.00050,-0.00007,0.000084,0.000015,0.000177,-0.00007,-0.00004,0.000257,-0.00001,0.000043,0.000209,0,-0.00002,0.000622,-0.00071,-0.00007,0.000124,-0.00017,-0.00009,0.000298,0.000048,0.000997,0.000104,0,-0.00003,-0.00034,0.000164,0.000090,-0.00051,1.336E-6,-0.00001,-0.00005,-0.00016,-0.00004,-0.00029,0.000285,-0.00001,-0.00005,-0.00004,-9.11E-6,-0.00007,-0.00017,-0.00049,-0.00005,-0.00011,0.000028,0.000130,0.000042,0.000028,0.000175,-0.00006
35,"UN(5,4)",-0.00001,0.000017,0.000067,3.313E-6,-0.00008,-0.00002,-0.00005,-0.00059,0.000359,0.000293,-0.00002,0.000172,0.000011,-0.00095,8.962E-6,9.332E-6,0.000186,-0.00006,-0.00006,0.000195,-2.59E-6,0.000040,8.958E-6,0,-0.00002,0.000190,-0.00006,0.000192,0.001224,-0.00075,-0.00055,0.000107,-0.00024,0.000104,0.002067,0,-0.00004,-0.00046,0.000175,0.000132,-0.00056,0.000013,-0.00002,-0.00009,-0.00040,8.809E-6,-0.00002,2.122E-6,-0.00007,-0.00042,0.000192,-0.00014,-0.00009,-0.00033,0.000015,-0.00067,-0.00038,0.000029,0.000165,-0.00002,0.000123,0.000185,-0.00006
36,"UN(5,5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"UN(6,1)",0.000555,0.000049,-8.68E-6,0.000369,-0.00002,0.000107,0.000342,-0.00002,0.000085,0.000052,-0.00002,1.101E-8,5.202E-6,0.000017,-6.99E-6,-0.00063,0.000032,-0.00017,-0.00014,-0.00001,0.000270,-0.00106,-0.00012,0,-0.00073,0.000015,-0.00022,-0.00066,0.000026,-0.00016,-0.00010,1.472E-6,-0.00002,-0.00003,-0.00004,0,0.001316,-0.00002,0.000362,0.000271,0.000075,-0.00062,0.000084,0.000123,0.000038,0.000084,0.000038,0.000017,0.000050,0.000024,9.981E-6,8.527E-6,0.000092,0.000032,0.000027,0.000016,0.000027,-0.00027,-0.00010,-0.00005,-0.00003,-0.00007,0.000114
