Row,CovParm,CovP1,CovP2,CovP3,CovP4,CovP5,CovP6,CovP7,CovP8,CovP9,CovP10,CovP11,CovP12,CovP13,CovP14,CovP15,CovP16,CovP17,CovP18,CovP19,CovP20,CovP21,CovP22,CovP23,CovP24,CovP25,CovP26,CovP27,CovP28,CovP29,CovP30,CovP31,CovP32,CovP33,CovP34,CovP35,CovP36,CovP37,CovP38,CovP39,CovP40,CovP41,CovP42,CovP43,CovP44,CovP45,CovP46,CovP47,CovP48,CovP49,CovP50,CovP51,CovP52,CovP53,CovP54,CovP55,CovP56,CovP57,CovP58,CovP59,CovP60,CovP61,CovP62,CovP63
11,"UN(5,1)",0.000791,0.001008,0.000209,0.000226,0.000029,-0.00002,0.000098,0.000054,-0.00007,0.000017,0.001455,0.000454,0.000075,0.000066,0.000864,-0.00070,-0.00034,-0.00001,-0.00003,-0.00056,0.000286,-0.00082,-0.00075,-0.00025,0.000076,-0.00002,0,-0.00028,-0.00032,0.000065,0,-0.00106,-0.00044,-2.01E-7,-0.00045,-0.00075,0.000478,0.000396,-0.00003,0.000164,0.000572,-0.00028,0.000040,0.000019,-0.00002,-0.00001,-8.03E-6,8.048E-6,-0.00002,2.972E-6,-4.2E-6,-0.00005,8.774E-6,-0.00002,-0.00002,-3.29E-7,-7.48E-6,6.129E-6,0.000019,2.365E-6,0.000013,0.000023,-0.00002
12,"UN(5,2)",0.000122,0.000514,0.001877,0.000168,0.000627,0.000223,0.000038,0.000129,0.000042,-4.07E-6,0.000454,0.002052,0.000759,0.000108,0.002096,-0.00026,-0.00106,-0.00037,-0.00006,-0.00114,0.000602,-0.00020,-0.00062,-0.00138,-0.00011,-0.00011,0,-0.00004,-0.00017,-0.00006,0,-0.00052,-0.00137,-0.00020,-0.00012,-0.00120,0.000241,0.000552,0.000085,0.000075,0.000536,-0.00025,0.000019,0.000047,0.000068,-9.12E-7,-9.55E-6,0.000012,-0.00001,-0.00005,-3.01E-6,-4.08E-6,0.000028,0.000017,-8.75E-6,-0.00004,-0.00002,-3.3E-6,0.000016,-3.47E-6,0.000018,0.000027,-0.00001
13,"UN(5,3)",0.000028,0.000184,0.000827,0.000469,0.001272,0.000714,0.000063,0.000188,0.000109,-0.00001,0.000075,0.000759,0.001647,0.000212,0.000541,-0.00031,-0.00101,-0.00096,-0.00013,-0.00115,0.000941,-0.00004,-0.00017,-0.00039,-0.00045,-0.00065,0,-0.00006,-0.00018,-0.00016,0,-0.00001,-0.00018,-0.00084,-0.00013,0.000185,0.000277,0.000478,0.000333,0.000145,0.000460,-0.00038,-2.28E-6,1.093E-6,-2.58E-6,0.000031,0.000037,0.000026,2.876E-6,4.084E-6,-0.00004,-0.00002,-0.00001,-0.00003,3.542E-6,0.000011,-0.00005,-9.66E-6,-2.95E-6,-4.8E-6,0.000016,0.000015,-7.52E-6
14,"UN(5,4)",0.000090,0.000047,0.000084,-1.19E-6,0.000181,0.000080,0.000357,0.000827,0.000162,0.000021,0.000066,0.000108,0.000212,0.001142,0.000131,-0.00004,-0.00013,-0.00010,-0.00048,-0.00015,0.000101,-0.00028,-0.00027,0.000013,-2.2E-6,-0.00009,0,-0.00041,-0.00066,0.000112,0,-0.00042,-0.00010,-0.00009,-0.00085,-0.00028,0.000167,0.000135,0.000023,0.000259,0.000214,-0.00010,3.921E-6,5.754E-7,-0.00001,-2.58E-6,-7.03E-6,0.000011,0.000023,0.000035,-4.26E-6,-0.00018,3.089E-6,-8.59E-6,-9.9E-6,-0.00002,-0.00002,-2.52E-6,-6.64E-6,5.33E-7,0.000026,2.369E-6,-1.48E-6
15,"UN(5,5)",0.000286,0.000625,0.001507,0.000092,0.000375,0.000115,0.000063,0.000101,-0.00002,0.000017,0.000864,0.002096,0.000541,0.000131,0.002909,-0.00035,-0.00090,-0.00022,-0.00004,-0.00127,0.000534,-0.00036,-0.00061,-0.00093,0.000087,0.000123,0,-0.00013,-0.00023,0.000033,0,-0.00084,-0.00125,0.000146,-0.00030,-0.00168,0.000247,0.000393,-0.00005,0.000085,0.000540,-0.00017,0.000024,0.000044,0.000055,-0.00001,-0.00002,-1.75E-6,-8.78E-6,-0.00004,9.29E-6,-0.00004,0.000046,0.000035,-0.00001,-0.00006,-7.39E-6,-6.4E-6,5.513E-6,1.483E-6,0.000021,0.000020,-0.00001
16,"UN(6,1)",-0.00073,-0.00070,-0.00015,-0.00096,-0.00010,-1.82E-6,-0.00020,-0.00004,8.148E-7,3.025E-6,-0.00070,-0.00026,-0.00031,-0.00004,-0.00035,0.001693,0.000356,0.000281,0.000119,0.000653,-0.00094,0.000994,0.000480,0.000142,0.000570,0.000112,0,0.000358,0.000200,0.000230,0,0.000444,0.000200,0.000251,0.000167,0.000198,-0.00131,-0.00039,-0.00031,-0.00054,-0.00058,0.001091,-0.00002,8.687E-6,0.000026,-5.48E-6,0.000017,0.000031,-4.36E-6,-5.46E-6,-9.76E-6,0.000058,0.000023,0.000019,-1.9E-6,9.978E-6,0.000021,-0.00002,-0.00004,-0.00003,1.898E-6,-0.00002,0.000058
17,"UN(6,2)",-0.00016,-0.00047,-0.00123,-0.00022,-0.00114,-0.00067,-0.00003,-0.00016,-0.00008,-4.33E-6,-0.00034,-0.00106,-0.00101,-0.00013,-0.00090,0.000356,0.001812,0.001056,0.000122,0.001511,-0.00154,0.000240,0.000638,0.000738,0.000282,0.000586,0,0.000057,0.000238,0.000038,0,0.000426,0.000505,0.000491,0.000170,0.000322,-0.00046,-0.00120,-0.00036,-0.00008,-0.00084,0.000748,-0.00001,-0.00002,0.000017,-0.00001,-8.51E-6,0.000111,6.625E-7,-1.31E-6,5.999E-6,3.958E-6,1.428E-6,0.000045,-0.00003,2.146E-6,0.000056,6.583E-6,-0.00003,-0.00005,-0.00002,-0.00003,0.000064
18,"UN(6,3)",-0.00004,-0.00014,-0.00049,-0.00042,-0.00103,-0.00179,-0.00004,-0.00014,-0.00026,-0.00001,-0.00001,-0.00037,-0.00096,-0.00010,-0.00022,0.000281,0.001056,0.002296,0.000310,0.000769,-0.00221,0.000052,0.000168,0.000145,0.000571,0.000265,0,0.000066,0.000099,0.000204,0,-0.00004,0.000073,0.000352,0.000027,-0.00007,-0.00037,-0.00037,-0.00078,-0.00024,-0.00012,0.000891,4.695E-6,2.362E-6,0.000013,-0.00002,0.000033,0.000337,-4.89E-6,-8.05E-6,-0.00003,0.000020,0.000012,8.476E-6,-0.00005,7.109E-6,0.000024,3.418E-6,-0.00003,-0.00013,0.000014,-8.21E-6,0.000075
19,"UN(6,4)",-0.00016,-0.00002,-0.00005,-0.00005,-0.00013,-0.00026,-0.00032,-0.00057,-0.00079,-0.00004,-0.00003,-0.00006,-0.00013,-0.00048,-0.00004,0.000119,0.000122,0.000310,0.001309,0.000138,-0.00030,0.000320,0.000147,-0.00001,0.000282,6.918E-6,0,0.000452,0.000378,0.000504,0,0.000151,0.000068,0.000139,0.000187,0.000057,-0.00050,-0.00005,-0.00017,-0.00099,-0.00022,0.000373,6.533E-7,1.416E-6,2.135E-6,3.02E-8,0.000014,0.000064,-8.94E-6,2.436E-6,-0.00003,0.000161,3.385E-6,1.302E-6,-0.00001,0.000066,0.000023,2.162E-6,-3.66E-6,-0.00002,-0.00005,-0.00002,4.889E-6
20,"UN(6,5)",-0.00029,-0.00049,-0.00100,-0.00031,-0.00088,-0.00045,-0.00010,-0.00014,-0.00004,9.273E-7,-0.00056,-0.00114,-0.00115,-0.00015,-0.00127,0.000653,0.001511,0.000769,0.000138,0.001943,-0.00146,0.000434,0.000543,0.000522,0.000209,0.000368,0,0.000160,0.000229,0.000079,0,0.000620,0.000519,0.000477,0.000246,0.000466,-0.00065,-0.00087,-0.00013,-0.00024,-0.00108,0.000682,-0.00002,-0.00002,-1.19E-6,-9.48E-6,-0.00002,-0.00002,3.918E-6,8.348E-6,0.000016,0.000031,-7.79E-6,0.000028,-2.9E-6,0.000015,0.000060,0.000017,-2.75E-6,1.517E-6,-0.00004,-0.00004,0.000030
21,"UN(6,6)",0.000347,0.000357,0.000628,0.000506,0.000896,0.001212,0.000110,0.000122,0.000151,-3.8E-6,0.000286,0.000602,0.000941,0.000101,0.000534,-0.00094,-0.00154,-0.00221,-0.00030,-0.00146,0.003772,-0.00052,-0.00041,-0.00026,-0.00062,-0.00028,0,-0.00019,-0.00016,-0.00019,0,-0.00028,-0.00022,-0.00040,-0.00011,-0.00012,0.001196,0.000758,0.000892,0.000454,0.000619,-0.00222,6.81E-6,1.365E-6,-0.00002,0.000018,-0.00002,-0.00020,4.085E-6,2.036E-7,0.000011,-0.00003,-0.00001,-0.00002,0.000030,-0.00001,-0.00005,-8.68E-6,0.000044,0.000081,5.615E-6,0.000057,-0.00012
22,"UN(1,1)",-0.00181,-0.00045,-0.00010,-0.00011,-0.00002,-1.23E-6,-0.00061,-0.00017,0.000011,-0.00002,-0.00082,-0.00020,-0.00004,-0.00028,-0.00036,0.000994,0.000240,0.000052,0.000320,0.000434,-0.00052,0.003454,0.000704,0.000106,0.000084,0.000010,0,0.001224,0.000306,-0.00002,0,0.001433,0.000291,0.000043,0.000520,0.000599,-0.00167,-0.00034,-0.00006,-0.00061,-0.00070,0.000827,-0.00048,-0.00012,-0.00002,0.000031,0.000014,2.959E-8,-0.00003,-0.00002,-0.00001,0.000196,-0.00011,-0.00003,7.908E-6,0.000019,-0.00002,0.000060,0.000011,-8.51E-6,-0.00001,6.662E-6,5.027E-6
23,"UN(2,1)",-0.00037,-0.00102,-0.00047,-0.00029,-0.00012,-0.00002,-0.00007,-0.00040,-0.00011,1.377E-6,-0.00075,-0.00062,-0.00017,-0.00027,-0.00061,0.000480,0.000638,0.000168,0.000147,0.000543,-0.00041,0.000704,0.001986,0.000730,0.000475,0.000121,0,0.000136,0.000794,0.000210,0,0.001413,0.001041,0.000241,0.000525,0.001054,-0.00080,-0.00103,-0.00024,-0.00027,-0.00088,0.000620,-0.00019,-0.00042,-0.00022,-0.00002,0.000022,0.000021,0.000018,-0.00002,-1.75E-6,8.713E-6,-0.00025,-0.00016,5.942E-6,-5.09E-6,-0.00010,0.000086,0.000069,-0.00001,-5.96E-6,0.000042,-4.49E-6
24,"UN(2,2)",-0.00005,-0.00036,-0.00205,-0.00011,-0.00052,-0.00003,5.768E-6,0.000038,0.000015,-8.86E-7,-0.00025,-0.00138,-0.00039,0.000013,-0.00093,0.000142,0.000738,0.000145,-0.00001,0.000522,-0.00026,0.000106,0.000730,0.004212,0.000178,0.000889,0,-0.00001,-0.00008,-0.00003,0,0.000487,0.002747,0.000673,-0.00002,0.001785,-0.00023,-0.00125,-0.00020,0.000019,-0.00088,0.000362,-0.00008,-0.00033,-0.00136,-0.00003,-0.00009,0.000084,0.000021,0.000093,4.612E-6,-1.14E-6,-0.00018,-0.00076,-0.00007,0.000054,-0.00041,0.000063,0.000243,-0.00002,-0.00002,0.000140,-0.00002
25,"UN(3,1)",-0.00007,-0.00028,-0.00014,-0.00095,-0.00024,-0.00010,-0.00009,-0.00014,-0.00040,-4.39E-6,0.000076,-0.00011,-0.00045,-2.2E-6,0.000087,0.000570,0.000282,0.000571,0.000282,0.000209,-0.00062,0.000084,0.000475,0.000178,0.001826,0.000333,0,0.000190,0.000273,0.000788,0,-0.00024,0.000159,0.000771,-0.00003,-0.00020,-0.00103,-0.00042,-0.00088,-0.00054,-0.00032,0.000993,0.000014,-0.00002,-6.64E-6,-0.00038,-0.00009,0.000075,0.000018,-1.94E-6,-0.00003,0.000074,0.000106,0.000025,-0.00010,0.000025,0.000057,0.000122,0.000027,0.000030,-3.92E-6,7.591E-6,-0.00002
26,"UN(3,2)",-9.67E-6,-0.00008,-0.00052,-0.00017,-0.00090,-0.00009,-0.00003,-0.00009,0.000040,-2.1E-6,-0.00002,-0.00011,-0.00065,-0.00009,0.000123,0.000112,0.000586,0.000265,6.918E-6,0.000368,-0.00028,0.000010,0.000121,0.000889,0.000333,0.001827,0,0.000056,0.000210,-0.00009,0,-0.00001,0.000036,0.001325,0.000201,-0.00040,-0.00019,-0.00106,-0.00038,-0.00002,-0.00067,0.000411,2.966E-6,-3.59E-6,-0.00009,-0.00016,-0.00063,0.000226,4.802E-6,0.000032,0.000034,-2.65E-7,0.000047,0.000145,-0.00043,9.11E-6,0.000216,0.000052,0.000211,0.000024,-0.00002,0.000111,-0.00003
27,"UN(3,3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"UN(4,1)",-0.00067,-0.00010,-4.07E-6,-0.00013,-0.00004,-4.03E-6,-0.00078,-0.00023,0.000030,-0.00006,-0.00028,-0.00004,-0.00006,-0.00041,-0.00013,0.000358,0.000057,0.000066,0.000452,0.000160,-0.00019,0.001224,0.000136,-0.00001,0.000190,0.000056,0,0.001611,0.000380,-0.00008,0,0.000511,0.000055,0.000082,0.000685,0.000216,-0.00059,-0.00007,-0.00010,-0.00079,-0.00026,0.000301,-0.00002,0.000030,0.000025,0.000041,0.000018,4.627E-7,-0.00038,-0.00014,-0.00002,0.000477,-0.00005,-0.00001,8.007E-6,-0.00003,-0.00001,0.000025,5.276E-6,-8.61E-6,0.000015,6.915E-6,-3.01E-6
29,"UN(4,2)",-0.00018,-0.00044,-4.8E-6,-0.00017,-0.00016,-0.00002,-0.00018,-0.00100,-0.00029,6.006E-6,-0.00032,-0.00017,-0.00018,-0.00066,-0.00023,0.000200,0.000238,0.000099,0.000378,0.000229,-0.00016,0.000306,0.000794,-0.00008,0.000273,0.000210,0,0.000380,0.002109,0.000486,0,0.000579,0.000326,0.000277,0.001348,0.000430,-0.00033,-0.00035,-0.00012,-0.00063,-0.00036,0.000214,-8.81E-6,-2.76E-6,0.000118,0.000015,0.000083,0.000068,-0.00016,-0.00069,-0.00005,0.000063,-0.00003,-0.00006,0.000024,-0.00037,-0.00009,0.000013,0.000037,-0.00004,0.000115,0.000046,-8.25E-6
30,"UN(4,3)",2.535E-6,-0.00012,0.000011,-0.00044,0.000024,-0.00011,0.000036,-0.00029,-0.00091,0.000017,0.000065,-0.00006,-0.00016,0.000112,0.000033,0.000230,0.000038,0.000204,0.000504,0.000079,-0.00019,-0.00002,0.000210,-0.00003,0.000788,-0.00009,0,-0.00008,0.000486,0.001898,0,-0.00013,0.000118,0.000354,-0.00038,-0.00012,-0.00041,-0.00003,-0.00025,-0.00095,-0.00015,0.000247,6.384E-6,-3.62E-8,9.16E-6,-0.00002,0.000080,0.000323,0.000012,-0.00006,-0.00068,0.000216,7.204E-6,-0.00003,-0.00014,0.000210,0.000060,5.087E-6,-0.00002,-0.00004,0.000190,0.000024,-2.73E-6
31,"UN(4,4)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"UN(5,1)",-0.00075,-0.00073,-0.00031,0.000088,-0.00002,0.000010,-0.00026,-0.00029,0.000062,-9.88E-6,-0.00106,-0.00052,-0.00001,-0.00042,-0.00084,0.000444,0.000426,-0.00004,0.000151,0.000620,-0.00028,0.001433,0.001413,0.000487,-0.00024,-0.00001,0,0.000511,0.000579,-0.00013,0,0.002052,0.000866,-0.00006,0.000820,0.001461,-0.00077,-0.00070,0.000098,-0.00028,-0.00103,0.000428,-0.00016,-0.00026,-0.00013,0.000106,0.000044,-8.52E-6,-0.00004,-0.00003,4.868E-6,0.000085,-0.00034,-0.00014,0.000044,-0.00002,-0.00015,0.000062,0.000046,-0.00002,-3.88E-6,0.000051,-7.71E-6
33,"UN(5,2)",-0.00016,-0.00052,-0.00132,-0.00010,-0.00008,-4.44E-6,-0.00002,-0.00016,-0.00007,-1.02E-7,-0.00044,-0.00137,-0.00018,-0.00010,-0.00125,0.000200,0.000505,0.000073,0.000068,0.000519,-0.00022,0.000291,0.001041,0.002747,0.000159,0.000036,0,0.000055,0.000326,0.000118,0,0.000866,0.002798,0.000236,0.000196,0.002494,-0.00035,-0.00088,-0.00010,-0.00012,-0.00089,0.000343,-0.00006,-0.00023,-0.00080,0.000029,0.000142,-0.00001,-9.68E-6,-0.00005,-0.00001,9.013E-6,-0.00020,-0.00076,0.000071,-2.67E-6,-0.00060,0.000046,0.000159,-0.00002,2.662E-6,0.000138,-0.00003
34,"UN(5,3)",-0.00003,-0.00015,-0.00039,-0.00040,-0.00066,-0.00007,-0.00004,-0.00014,-0.00017,-1.81E-6,-2.01E-7,-0.00020,-0.00084,-0.00009,0.000146,0.000251,0.000491,0.000352,0.000139,0.000477,-0.00040,0.000043,0.000241,0.000673,0.000771,0.001325,0,0.000082,0.000277,0.000354,0,-0.00006,0.000236,0.001682,0.000165,-0.00050,-0.00045,-0.00088,-0.00058,-0.00027,-0.00085,0.000648,6.051E-6,-3.86E-6,-0.00005,-0.00013,-0.00038,0.000129,4.636E-6,0.000015,-0.00007,0.000045,0.000040,0.000072,-0.00049,0.000049,0.000260,0.000041,0.000134,0.000088,6.412E-6,0.000123,-0.00007
35,"UN(5,4)",-0.00028,-0.00029,-0.00002,5.038E-6,-0.00014,0.000013,-0.00034,-0.00062,0.000159,-4.36E-7,-0.00045,-0.00012,-0.00013,-0.00085,-0.00030,0.000167,0.000170,0.000027,0.000187,0.000246,-0.00011,0.000520,0.000525,-0.00002,-0.00003,0.000201,0,0.000685,0.001348,-0.00038,0,0.000820,0.000196,0.000165,0.001824,0.000589,-0.00028,-0.00026,-0.00004,-0.00036,-0.00038,0.000163,-0.00001,-1.28E-6,0.000069,0.000015,0.000028,-0.00005,-0.00013,-0.00042,0.000170,0.000060,-0.00003,-8.05E-6,0.000084,-0.00052,-0.00013,0.000011,0.000024,-0.00002,0.000071,0.000045,-0.00001
36,"UN(5,5)",-0.00031,-0.00054,-0.00085,0.000090,0.000149,9.471E-6,-0.00011,-0.00020,0.000051,1.021E-6,-0.00075,-0.00120,0.000185,-0.00028,-0.00168,0.000198,0.000322,-0.00007,0.000057,0.000466,-0.00012,0.000599,0.001054,0.001785,-0.00020,-0.00040,0,0.000216,0.000430,-0.00012,0,0.001461,0.002494,-0.00050,0.000589,0.003448,-0.00035,-0.00058,0.000159,-0.00011,-0.00083,0.000178,-0.00006,-0.00016,-0.00047,0.000064,0.000208,-0.00004,-0.00002,-0.00009,0.000036,0.000014,-0.00021,-0.00063,0.000260,-0.00011,-0.00084,0.000034,0.000100,-0.00006,0.000015,0.000137,-0.00002
37,"UN(6,1)",0.000919,0.000479,0.000181,0.000570,0.000148,0.000049,0.000311,0.000185,0.000213,0.000015,0.000478,0.000241,0.000277,0.000167,0.000247,-0.00131,-0.00046,-0.00037,-0.00050,-0.00065,0.001196,-0.00167,-0.00080,-0.00023,-0.00103,-0.00019,0,-0.00059,-0.00033,-0.00041,0,-0.00077,-0.00035,-0.00045,-0.00028,-0.00035,0.002368,0.000677,0.000533,0.000956,0.001043,-0.00193,0.000111,0.000089,0.000033,0.000134,0.000024,-0.00004,0.000026,0.000016,0.000015,-0.00010,0.000046,0.000023,0.000033,-0.00001,5.383E-6,-0.00028,-0.00007,0.000012,-5.06E-6,-0.00006,0.000053
