Row,CovParm,CovP1,CovP2,CovP3,CovP4,CovP5,CovP6,CovP7,CovP8,CovP9,CovP10,CovP11,CovP12,CovP13,CovP14,CovP15,CovP16,CovP17,CovP18,CovP19,CovP20,CovP21,CovP22,CovP23,CovP24,CovP25,CovP26,CovP27,CovP28,CovP29,CovP30,CovP31,CovP32,CovP33,CovP34,CovP35,CovP36,CovP37,CovP38,CovP39,CovP40,CovP41,CovP42,CovP43,CovP44,CovP45,CovP46,CovP47,CovP48,CovP49,CovP50,CovP51,CovP52,CovP53,CovP54,CovP55,CovP56,CovP57,CovP58,CovP59,CovP60,CovP61,CovP62,CovP63
11,"UN(5,1)",0.001845,0.000869,0.000102,-0.00005,-0.00002,-6.99E-7,0.000187,0.000019,-4.64E-6,-0.00001,0.001648,0.000315,-0.00003,0.000043,0.000746,-0.00140,-0.00043,0.000022,-0.00008,-0.00088,0.000874,-0.00046,-0.00030,0,0.000059,-3.36E-6,0,-0.00010,-0.00007,-2.76E-7,-4.52E-6,-0.00059,-0.00013,-3.48E-6,-0.00010,-0.00036,0.000411,0.000124,-3.23E-6,0.000076,0.000301,-0.00024,-1.85E-6,-0.00001,-0.00006,5.019E-7,3.132E-6,6.585E-6,1.444E-6,8.218E-6,-1.24E-7,-1.11E-6,-6.89E-6,-0.00004,-1.04E-7,5.257E-6,-0.00002,3.016E-6,0.000017,-2.81E-6,-2.42E-6,0.000012,-4.32E-6
12,"UN(5,2)",0.000148,0.000315,0.000369,0.000083,0.000046,6.032E-7,-4.37E-6,0.000075,0.000029,-0.00003,0.000315,0.000547,0.000109,0.000016,0.000620,-0.00027,-0.00042,-0.00008,-0.00002,-0.00050,0.000396,-0.00006,-0.00009,0,0.000012,0.000054,0,-1.4E-6,-0.00009,-0.00002,0.000055,-0.00013,-0.00019,0.000035,-0.00002,-0.00031,0.000087,0.000127,-0.00002,9.973E-6,0.000197,-0.00013,-5.96E-6,-0.00003,-0.00019,1.94E-6,0.000011,2.357E-6,4.624E-6,0.000026,-1.38E-6,-3.59E-6,-0.00002,-0.00013,6.345E-6,0.000017,-0.00008,9.579E-6,0.000054,-4E-6,-7.47E-6,0.000036,-0.00002
13,"UN(5,3)",-0.00003,0.000083,0.000145,0.000727,0.000621,2.046E-6,1.274E-7,0.000025,0.000161,8.512E-7,-0.00003,0.000109,0.001085,2.289E-6,-0.00007,-0.00044,-0.00047,-0.00077,-0.00010,-0.00063,0.000926,-0.00004,-0.00002,0,-0.00014,-0.00017,0,-0.00002,-0.00002,-0.00004,-5.56E-6,-3.35E-6,0.000037,-0.00029,-0.00002,0.000148,0.000064,0.000048,0.000207,0.000031,0.000027,-0.00011,-2.78E-7,-1.61E-6,-9.3E-6,-8.14E-7,-2.56E-6,0.000049,1.799E-7,1.137E-6,2.493E-6,-4.35E-8,-7.63E-7,-5.09E-6,-0.00002,-6.67E-8,2.209E-6,7.123E-7,3.506E-6,-0.00001,-1.05E-6,6.403E-6,2.721E-6
14,"UN(5,4)",-0.00004,-0.00004,-0.00003,-1.95E-6,0.000012,-3.46E-7,0.000376,0.000324,-0.00003,0.000182,0.000043,0.000016,2.289E-6,0.000620,0.000213,-0.00008,-0.00006,7.919E-7,-0.00044,-0.00023,0.000214,-0.00006,-0.00002,0,-5.43E-6,-0.00003,0,-0.00016,-0.00016,0.000053,-0.00011,-0.00010,-0.00002,-0.00002,-0.00036,-0.00019,0.000087,0.000035,7.01E-6,0.000237,0.000166,-0.00014,1.766E-6,0.000010,0.000057,-6.6E-7,-3.6E-6,3.96E-6,-1.37E-6,-7.83E-6,6.737E-7,1.078E-6,6.588E-6,0.000037,-3.54E-6,-5.19E-6,0.000025,-2.81E-6,-0.00002,-6.1E-8,2.136E-6,-0.00001,4.816E-6
15,"UN(5,5)",0.000478,0.000398,0.000276,-0.00003,-0.00004,9.011E-7,0.000124,0.000141,-7.95E-6,0.000015,0.000746,0.000620,-0.00007,0.000213,0.001206,-0.00052,-0.00043,0.000049,-0.00014,-0.00083,0.000568,-0.00016,-0.00015,0,0.000069,0.000089,0,-0.00008,-0.00015,0.000017,6.236E-6,-0.00036,-0.00030,0.000147,-0.00019,-0.00080,0.000229,0.000195,-0.00010,0.000120,0.000510,-0.00032,-4.72E-6,-0.00003,-0.00015,1.783E-6,9.693E-6,-0.00001,3.672E-6,0.000021,-1.8E-6,-2.87E-6,-0.00002,-0.00010,9.827E-6,0.000014,-0.00007,7.507E-6,0.000043,4.136E-7,-5.72E-6,0.000027,-0.00001
16,"UN(6,1)",-0.00326,-0.00088,-0.00010,-0.00177,-0.00012,0.000095,-0.00029,-0.00002,0.000076,0.000020,-0.00140,-0.00027,-0.00044,-0.00008,-0.00052,0.004094,0.000608,0.000764,0.000055,0.001299,-0.00304,0.000448,0.000205,0,0.000108,0.000029,0,0.000122,0.000056,0.000016,0.000012,0.000411,0.000084,0.000065,0.000087,0.000228,-0.00067,-0.00015,-0.00008,-0.00010,-0.00035,0.000448,1.178E-6,6.817E-6,0.000039,-5.62E-7,-2.78E-6,7.943E-6,-9.32E-7,-5.31E-6,7.21E-7,7.466E-7,4.491E-6,0.000025,-4.29E-6,-3.6E-6,0.000018,-1.86E-6,-0.00001,-1.43E-6,1.375E-6,-6.39E-6,3.621E-6
17,"UN(6,2)",-0.00026,-0.00051,-0.00037,-0.00031,-0.00057,-0.00038,0.000013,-0.00011,0.000011,0.000039,-0.00043,-0.00042,-0.00047,-0.00006,-0.00043,0.000608,0.001114,0.000710,-0.00003,0.000935,-0.00140,0.000068,0.000109,0,0.000021,0.000054,0,-4.11E-6,0.000089,-0.00001,-0.00005,0.000125,0.000122,0.000050,0.000035,0.000193,-0.00015,-0.00031,-0.00004,0.000047,-0.00031,0.000318,3.827E-6,0.000022,0.000124,-1.33E-6,-7.46E-6,3.166E-6,-2.97E-6,-0.00002,1.135E-6,2.316E-6,0.000014,0.000081,-5.74E-6,-0.00001,0.000053,-6.12E-6,-0.00003,1.335E-6,4.709E-6,-0.00002,0.000010
18,"UN(6,3)",0.000066,-0.00016,-0.00015,-0.00125,-0.00079,-0.00286,7.743E-6,-0.00004,-0.00026,-2.35E-7,0.000022,-0.00008,-0.00077,7.919E-7,0.000049,0.000764,0.000710,0.003586,0.000161,0.000427,-0.00334,0.000033,0.000017,0,0.000126,0.000104,0,0.000018,0.000014,0.000050,7.125E-6,-3.84E-6,-0.00002,0.000208,7.274E-6,-0.00010,-0.00008,-0.00004,-0.00033,-0.00004,0.000023,0.000178,2.012E-7,1.095E-6,6.077E-6,-1.16E-6,-4.03E-6,0.000058,-2E-7,-9.95E-7,3.105E-6,2.686E-7,1.063E-6,5.138E-6,-0.00002,-1.62E-6,9.928E-6,6.824E-9,-6.6E-7,-0.00002,-5.83E-7,4.458E-6,4.566E-6
19,"UN(6,4)",0.000107,0.000064,0.000031,0.000075,0.000044,0.000019,-0.00064,-0.00029,-0.00069,-0.00029,-0.00008,-0.00002,-0.00010,-0.00044,-0.00014,0.000055,-0.00003,0.000161,0.001381,0.000308,-0.00065,0.000050,-4.11E-6,0,0.000019,-6.41E-6,0,0.000166,0.000094,0.000069,0.000139,0.000076,0.000013,0.000031,0.000237,0.000122,-0.00010,0.000047,-0.00004,-0.00043,-0.00015,0.000207,-1.13E-6,-6.44E-6,-0.00004,2.91E-7,1.863E-6,4.599E-6,8.776E-7,4.994E-6,-4.33E-8,-6.44E-7,-4.18E-6,-0.00002,-2.83E-7,3.174E-6,-0.00002,1.836E-6,0.000010,-1.86E-6,-1.51E-6,7.212E-6,-2.56E-6
20,"UN(6,5)",-0.00083,-0.00053,-0.00027,-0.00044,-0.00036,-2.76E-6,-0.00019,-0.00015,-0.00009,-0.00003,-0.00088,-0.00050,-0.00063,-0.00023,-0.00083,0.001299,0.000935,0.000427,0.000308,0.001605,-0.00184,0.000168,0.000132,0,7.438E-6,0.000015,0,0.000081,0.000119,2.758E-6,8.054E-6,0.000302,0.000192,0.000027,0.000166,0.000508,-0.00035,-0.00031,0.000022,-0.00015,-0.00067,0.000645,3.017E-6,0.000017,0.000098,-7.6E-7,-4.89E-6,-0.00001,-2.34E-6,-0.00001,5.108E-8,1.787E-6,0.000011,0.000064,1.163E-6,-8.46E-6,0.000040,-4.91E-6,-0.00003,5.311E-6,3.966E-6,-0.00002,6.781E-6
21,"UN(6,6)",0.001484,0.000669,0.000274,0.001650,0.000735,0.001868,0.000315,0.000165,0.000330,0.000064,0.000874,0.000396,0.000926,0.000214,0.000568,-0.00304,-0.00140,-0.00334,-0.00065,-0.00184,0.006261,-0.00017,-0.00011,0,-0.00007,-0.00005,0,-0.00008,-0.00009,-0.00003,-0.00002,-0.00024,-0.00012,-0.00011,-0.00014,-0.00032,0.000448,0.000316,0.000179,0.000207,0.000645,-0.00117,-1.94E-6,-0.00001,-0.00006,9.587E-7,4.709E-6,-0.00002,1.52E-6,8.603E-6,-1.34E-6,-1.22E-6,-7.31E-6,-0.00004,8.124E-6,5.894E-6,-0.00003,3.019E-6,0.000017,3.183E-6,-2.17E-6,0.000010,-6.12E-6
22,"UN(1,1)",-0.00114,-0.00021,-2.61E-6,-0.00009,-0.00002,-5.87E-7,-0.00012,-0.00003,-8.9E-6,-7.21E-6,-0.00046,-0.00006,-0.00004,-0.00006,-0.00016,0.000448,0.000068,0.000033,0.000050,0.000168,-0.00017,0.002328,0.000433,0,0.000177,0.000031,0,0.000232,0.000070,0.000018,0.000014,0.000919,0.000114,0.000074,0.000111,0.000323,-0.00091,-0.00014,-0.00007,-0.00010,-0.00034,0.000342,-0.00030,-0.00006,0.000033,6.298E-6,-1.75E-6,7.652E-6,-8.55E-6,-8.47E-6,9.682E-7,7.586E-7,-0.00006,0.000017,-3.09E-6,-6.16E-6,7.262E-6,0.000090,7.89E-6,-3.35E-6,4.05E-6,0.000012,-0.00002
23,"UN(2,1)",-0.00021,-0.00034,-5.36E-6,-0.00002,-0.00003,-2.03E-7,0.000083,-0.00005,4.92E-6,0.000033,-0.00030,-0.00009,-0.00002,-0.00002,-0.00015,0.000205,0.000109,0.000017,-4.11E-6,0.000132,-0.00011,0.000433,0.000704,0,0.000046,0.000050,0,-0.00017,0.000112,-0.00001,-0.00007,0.000610,0.000183,0.000050,0.000034,0.000289,-0.00042,-0.00022,-0.00003,8.27E-6,-0.00027,0.000222,-0.00007,-0.00018,0.000067,0.000011,-2.23E-6,2.65E-6,0.000023,-0.00002,1.081E-6,4.34E-6,-0.00012,0.000030,-1.51E-6,-0.00001,0.000011,0.000059,0.000029,-2.94E-6,-8.77E-7,0.000023,-0.00002
24,"UN(2,2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"UN(3,1)",-0.00009,-0.00002,-1.02E-6,-0.00033,-0.00006,-5.05E-6,-0.00003,-8.4E-6,-0.00003,-4.38E-6,0.000059,0.000012,-0.00014,-5.43E-6,0.000069,0.000108,0.000021,0.000126,0.000019,7.438E-6,-0.00007,0.000177,0.000046,0,0.000688,0.000135,0,0.000064,0.000017,0.000062,8.788E-6,-0.00013,-0.00003,0.000289,0.000011,-0.00014,-0.00022,-0.00004,-0.00026,-0.00004,-0.00001,0.000140,7.18E-6,0.000014,0.000012,-0.00019,-0.00005,0.000065,-9.86E-6,-3.1E-6,-1.31E-6,-1.97E-7,0.000068,0.000024,-0.00006,-2.18E-6,0.000039,0.000048,6.996E-6,0.000041,3.672E-6,-5.33E-6,-0.00003
26,"UN(3,2)",-0.00002,-0.00003,-4.33E-6,-0.00006,-0.00021,-3.97E-6,1.734E-6,-0.00002,0.000062,0.000011,-3.36E-6,0.000054,-0.00017,-0.00003,0.000089,0.000029,0.000054,0.000104,-6.41E-6,0.000015,-0.00005,0.000031,0.000050,0,0.000135,0.000453,0,-2.93E-6,0.000040,-0.00013,-0.00002,3.363E-6,-0.00013,0.000358,0.000067,-0.00020,-0.00006,-0.00012,-0.00022,0.000013,-0.00003,0.000111,2.282E-6,0.000011,0.000052,-0.00004,-0.00025,0.000048,-3.43E-6,-0.00002,0.000036,3.973E-6,0.000021,0.000112,-0.00017,-0.00002,0.000127,9.307E-6,0.000056,0.000061,-4.79E-6,0.000016,-0.00003
27,"UN(3,3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"UN(4,1)",-0.00012,0.000083,2.698E-6,-0.00003,1.488E-6,-3.79E-7,-0.00041,-0.00006,-0.00003,-0.00008,-0.00010,-1.4E-6,-0.00002,-0.00016,-0.00008,0.000122,-4.11E-6,0.000018,0.000166,0.000081,-0.00008,0.000232,-0.00017,0,0.000064,-2.93E-6,0,0.000858,0.000124,0.000068,0.000169,0.000203,6.307E-6,0.000038,0.000336,0.000163,-0.00025,6.438E-6,-0.00004,-0.00034,-0.00016,0.000170,-8.79E-6,0.000018,-0.00003,-9.25E-6,-4.78E-7,4.913E-6,-0.00021,-0.00004,4.586E-6,-0.00001,3.349E-6,-0.00002,-2.24E-6,-0.00004,-0.00002,0.000029,0.000011,3.969E-7,0.000064,0.000012,-0.00002
29,"UN(4,2)",-0.00003,-0.00005,6.349E-6,-8.61E-6,-0.00002,-2.38E-7,-0.00006,-0.00024,-5.63E-6,0.000141,-0.00007,-0.00009,-0.00002,-0.00016,-0.00015,0.000056,0.000089,0.000014,0.000094,0.000119,-0.00009,0.000070,0.000112,0,0.000017,0.000040,0,0.000124,0.000521,8.321E-6,-0.00029,0.000148,0.000192,0.000042,0.000349,0.000303,-0.00011,-0.00019,-0.00003,-0.00020,-0.00025,0.000188,-6.38E-6,-0.00002,-0.00008,-4.7E-7,-6.36E-6,2.986E-6,-0.00005,-0.00027,0.000017,0.000075,-0.00002,-0.00006,-4.16E-6,-0.00017,-0.00005,0.000015,0.000066,-1.37E-6,0.000070,0.000047,-0.00003
30,"UN(4,3)",-8.82E-6,5.131E-6,8.875E-7,-0.00003,0.000062,-8.33E-7,-0.00003,-5.79E-6,-0.00024,-0.00004,-2.76E-7,-0.00002,-0.00004,0.000053,0.000017,0.000016,-0.00001,0.000050,0.000069,2.758E-6,-0.00003,0.000018,-0.00001,0,0.000062,-0.00013,0,0.000068,8.321E-6,0.000516,0.000081,3.986E-7,0.000045,0.000087,-0.00012,-0.00003,-0.00003,0.000025,-0.00010,-0.00015,-3.89E-6,0.000061,-2.23E-8,-1.48E-6,-0.00001,-4.92E-6,0.000033,0.000012,4.84E-6,0.000019,-0.00026,-0.00003,8.716E-7,-0.00002,3.572E-6,0.000095,-6.75E-6,1.123E-6,-8.49E-6,0.000025,0.000071,-9.83E-6,-0.00001
31,"UN(4,4)",-7.24E-6,0.000032,-2.73E-6,-4.31E-6,0.000012,-1.16E-7,-0.00008,0.000142,-0.00004,-0.00059,-4.52E-6,0.000055,-5.56E-6,-0.00011,6.236E-6,0.000012,-0.00005,7.125E-6,0.000139,8.054E-6,-0.00002,0.000014,-0.00007,0,8.788E-6,-0.00002,0,0.000169,-0.00029,0.000081,0.001269,8.184E-6,-0.00011,0.000011,0.000213,-0.00002,-0.00002,0.000110,-0.00001,-0.00029,-0.00001,0.000042,1.168E-6,9.002E-6,0.000034,-9.79E-7,7.979E-7,1.564E-6,-0.00001,0.000072,-0.00003,-0.00060,5.501E-6,0.000025,-1.39E-6,0.000023,0.000018,-8.88E-7,-0.00002,3.344E-6,0.000075,-0.00001,-5.15E-6
32,"UN(5,1)",-0.00046,-0.00030,-5.18E-6,0.000059,-2.6E-6,1.249E-6,-0.00010,-0.00007,-3.46E-7,-4.29E-6,-0.00059,-0.00013,-3.35E-6,-0.00010,-0.00036,0.000411,0.000125,-3.84E-6,0.000076,0.000302,-0.00024,0.000919,0.000610,0,-0.00013,3.363E-6,0,0.000203,0.000148,3.986E-7,8.184E-6,0.001215,0.000267,3.859E-6,0.000210,0.000727,-0.00083,-0.00025,0.000010,-0.00015,-0.00061,0.000481,-0.00006,-0.00012,0.000065,0.000066,0.000012,-0.00002,5.63E-6,-0.00002,1.711E-6,2.787E-6,-0.00018,0.000010,0.000019,-0.00001,-0.00003,0.000048,0.000015,-0.00002,3.215E-6,0.000042,-0.00002
33,"UN(5,2)",-0.00006,-0.00009,-5.38E-6,0.000013,0.000057,1.165E-6,-3.02E-6,-0.00009,-0.00002,0.000056,-0.00013,-0.00019,0.000037,-0.00002,-0.00030,0.000084,0.000122,-0.00002,0.000013,0.000192,-0.00012,0.000114,0.000183,0,-0.00003,-0.00013,0,6.307E-6,0.000192,0.000045,-0.00011,0.000267,0.000400,-0.00008,0.000036,0.000627,-0.00017,-0.00024,0.000047,-0.00003,-0.00039,0.000246,-2.72E-6,-1.8E-6,0.000067,0.000014,0.000074,-0.00001,-1.69E-6,-0.00002,-9.75E-6,4.297E-6,-0.00002,-0.00009,0.000058,4.73E-6,-0.00014,2.134E-6,-9.71E-6,-0.00002,4.517E-6,0.000030,-3.06E-7
34,"UN(5,3)",-0.00004,-0.00003,-3.07E-6,-0.00014,-0.00017,-4.3E-6,-0.00002,-0.00002,-0.00004,-5.77E-6,-3.48E-6,0.000035,-0.00029,-0.00002,0.000147,0.000065,0.000050,0.000208,0.000031,0.000027,-0.00011,0.000074,0.000050,0,0.000289,0.000358,0,0.000038,0.000042,0.000087,0.000011,3.859E-6,-0.00008,0.000621,0.000036,-0.00032,-0.00013,-0.00010,-0.00042,-0.00006,-0.00006,0.000228,2.023E-6,8.498E-6,0.000037,-0.00004,-0.00016,0.000052,-2.67E-6,-0.00001,0.000010,1.25E-6,0.000020,0.000081,-0.00022,-0.00002,0.000155,8.501E-6,0.000033,0.000062,1.954E-6,0.000027,-0.00004
35,"UN(5,4)",-0.00006,-0.00002,5.737E-6,-5.68E-6,-0.00003,-2.08E-8,-0.00016,-0.00016,0.000053,-0.00011,-0.00010,-0.00002,-0.00002,-0.00036,-0.00019,0.000087,0.000035,7.274E-6,0.000237,0.000166,-0.00014,0.000111,0.000034,0,0.000011,0.000067,0,0.000336,0.000349,-0.00012,0.000213,0.000210,0.000036,0.000036,0.000765,0.000385,-0.00018,-0.00008,-0.00001,-0.00048,-0.00034,0.000274,-5.28E-6,-0.00002,-0.00007,8.605E-7,-0.00001,-8.44E-8,-0.00004,-0.00017,0.000093,0.000025,-0.00002,-0.00004,-8.61E-6,-0.00025,-0.00003,0.000013,0.000048,-8.27E-6,0.000056,0.000050,-0.00003
