Row,CovParm,CovP1,CovP2,CovP3,CovP4,CovP5,CovP6,CovP7,CovP8,CovP9,CovP10,CovP11,CovP12,CovP13,CovP14,CovP15,CovP16,CovP17,CovP18,CovP19,CovP20,CovP21,CovP22,CovP23,CovP24,CovP25,CovP26,CovP27,CovP28,CovP29,CovP30,CovP31,CovP32,CovP33,CovP34,CovP35,CovP36,CovP37,CovP38,CovP39,CovP40,CovP41,CovP42,CovP43,CovP44,CovP45,CovP46,CovP47,CovP48,CovP49,CovP50,CovP51,CovP52,CovP53,CovP54,CovP55,CovP56,CovP57,CovP58,CovP59,CovP60,CovP61,CovP62,CovP63
21,"UN(6,6)",0.000311,-0.00038,0.000766,-0.00066,0.001342,0.002426,-0.00030,0.000493,0.000819,0.000351,-0.00024,0.000538,0.000954,0.000338,0.000378,0.000597,-0.00159,-0.00288,-0.00090,-0.00116,0.003668,-0.00007,-0.00007,-0.00010,-0.00018,-0.00019,-0.00050,0.000045,0.000013,0.000148,5.945E-6,-0.00005,-0.00008,-0.00016,8.001E-6,-0.00006,0.000364,0.000421,0.000972,-0.00022,0.000340,-0.00196,-8.78E-6,8.203E-7,0.000031,-9.57E-6,0.000045,0.000074,-0.00002,-5.58E-6,-0.00005,-0.00003,-2.85E-6,0.000014,0.000019,-0.00001,5.249E-6,0.000031,-0.00008,-0.00008,0.000090,-0.00003,0.000059
22,"UN(1,1)",-0.00065,-0.00031,-0.00015,-0.00015,-0.00007,-0.00003,0.000106,0.000048,0.000018,-0.00001,-0.00009,-0.00004,-0.00003,0.000024,3.622E-7,0.000215,0.000105,0.000045,-0.00003,0.000041,-0.00007,0.001383,0.000746,0.000393,0.000274,0.000149,0.000051,-0.00011,-0.00006,-0.00002,8.69E-6,0.000333,0.000181,0.000074,-0.00003,0.000076,-0.00046,-0.00025,-0.00010,0.000045,-0.00011,0.000167,-0.00067,-0.00028,-0.00011,-0.00006,-0.00003,-4.98E-6,7.723E-6,5.299E-6,-3.93E-6,5.23E-6,-0.00020,-0.00008,-0.00002,5.868E-6,-0.00006,0.000103,0.000045,0.000015,-3.41E-6,0.000032,-0.00002
23,"UN(2,1)",-0.00039,-0.00059,-0.00047,0.000023,-0.00008,0.000023,0.000063,0.000098,4.26E-6,-0.00002,-0.00042,-0.00024,-0.00007,0.000063,-0.00011,0.000191,0.000223,2.117E-6,-0.00003,0.000149,-0.00007,0.000746,0.001325,0.001205,-0.00012,0.000125,-0.00006,-0.00012,-0.00014,-7.33E-6,0.000019,0.000912,0.000708,0.000111,-0.00009,0.000395,-0.00031,-0.00047,0.000020,0.000056,-0.00032,0.000133,-0.00022,-0.00061,-0.00046,-7.49E-6,-0.00005,1.194E-6,0.000038,0.000025,4.225E-6,-1.73E-6,-0.00039,-0.00032,-0.00003,0.000018,-0.00022,0.000087,0.000115,7.016E-6,-6.88E-6,0.000076,-0.00003
24,"UN(2,2)",-0.00021,-0.00060,-0.00153,0.000070,0.000197,-0.00005,0.000045,0.000102,-0.00001,-0.00002,-0.00045,-0.00118,0.000154,0.000082,-0.00090,0.000136,0.000408,-0.00003,-0.00003,0.000295,-0.00010,0.000393,0.001205,0.003676,-0.00020,-0.00063,0.000095,-0.00010,-0.00029,0.000043,0.000045,0.000875,0.002660,-0.00046,-0.00021,0.001933,-0.00020,-0.00060,0.000092,0.000048,-0.00044,0.000120,-0.00007,-0.00038,-0.00192,1.223E-6,8.415E-6,3.788E-6,0.000027,0.000129,5.025E-6,-0.00002,-0.00024,-0.00121,4.869E-6,0.000081,-0.00076,0.000043,0.000232,-2.04E-6,-0.00001,0.000145,-0.00003
25,"UN(3,1)",-0.00006,0.000069,0.000087,-0.00063,-0.00028,-0.00027,0.000111,0.000045,0.000107,-0.00002,0.000261,0.000149,-0.00004,-8.29E-6,0.000104,0.000289,0.000108,0.000257,-0.00007,-0.00004,-0.00018,0.000274,-0.00012,-0.00020,0.001336,0.000666,0.000508,-0.00023,-0.00010,-0.00014,0.000033,-0.00050,-0.00033,0.000218,-0.00001,-0.00027,-0.00065,-0.00026,-0.00055,0.000120,0.000037,0.000388,-0.00013,-0.00004,-0.00001,-0.00058,-0.00024,-0.00011,0.000026,0.000011,0.000011,1.021E-6,0.000099,0.000046,-0.00016,6.936E-6,0.000074,0.000261,0.000105,0.000115,-0.00001,0.000056,-0.00007
26,"UN(3,2)",-0.00005,-1.08E-6,0.000272,-0.00035,-0.00098,0.000239,0.000061,0.000148,0.000042,-0.00003,0.000102,0.000509,-0.00078,0.000086,0.000610,0.000175,0.000412,0.000167,-0.00006,0.000246,-0.00019,0.000149,0.000125,-0.00063,0.000666,0.002170,-0.00070,-0.00014,-0.00032,-0.00012,0.000070,-0.00012,-0.00109,0.001682,-0.00018,-0.00127,-0.00036,-0.00094,-0.00018,0.000130,-0.00058,0.000309,-0.00005,-0.00011,-0.00004,-0.00019,-0.00096,-3.94E-6,0.000018,0.000042,0.000068,-5.7E-6,-0.00003,0.000186,-0.00061,0.000011,0.000249,0.000101,0.000424,0.000121,-0.00003,0.000241,-0.00011
27,"UN(3,3)",-1.15E-6,0.000031,-0.00005,-0.00013,0.000310,-0.00232,0.000034,-0.00005,0.000366,-0.00006,0.000077,-0.00013,0.000965,-0.00016,-0.00040,0.000062,-0.00016,0.001061,-0.00018,-0.00045,-0.00050,0.000051,-0.00006,0.000095,0.000508,-0.00070,0.004885,-0.00008,0.000111,-0.00078,0.000132,-0.00020,0.000288,-0.00199,0.000339,0.000833,-0.00023,0.000352,-0.00228,0.000387,0.000944,0.001069,-0.00002,-7.55E-6,-1.92E-6,-0.00022,-0.00005,-0.00194,6.192E-6,9.929E-6,0.000068,6.142E-6,0.000044,0.000013,0.000394,-0.00001,-0.00008,0.000089,8.747E-6,0.000844,-0.00004,-0.00018,-0.00036
28,"UN(4,1)",0.000024,0.000020,0.000021,0.000113,0.000063,0.000036,-0.00050,-0.00024,-0.00012,0.000159,-0.00006,-0.00003,0.000015,-0.00006,-0.00002,-0.00009,-0.00006,-0.00004,0.000153,-0.00001,0.000045,-0.00011,-0.00012,-0.00010,-0.00023,-0.00014,-0.00008,0.001024,0.000562,0.000219,-0.00016,0.000106,0.000035,-0.00003,0.000237,0.000054,0.000130,0.000096,0.000086,-0.00034,-5.06E-6,-0.00007,0.000059,0.000058,0.000036,0.000028,0.000016,5.972E-6,-0.00050,-0.00021,-0.00005,0.000010,8.53E-7,0.000013,7.528E-6,-0.00015,-1.99E-6,0.000076,0.000023,5.558E-6,0.000076,0.000022,-0.00002
29,"UN(4,2)",0.000023,0.000029,0.000034,0.000055,0.000159,-0.00006,-0.00029,-0.00075,0.000068,0.000111,-0.00001,-0.00007,0.000139,-0.00056,-0.00013,-0.00005,-0.00014,2.889E-6,0.000210,-0.00008,0.000013,-0.00006,-0.00014,-0.00029,-0.00010,-0.00032,0.000111,0.000562,0.001677,-0.00024,-0.00028,-1.63E-6,0.000082,-0.00029,0.001187,0.000282,0.000074,0.000197,0.000023,-0.00030,0.000102,-0.00004,0.000021,0.000065,0.000154,9.949E-6,0.000043,0.000010,-0.00018,-0.00086,-4.74E-6,0.000119,0.000028,0.000036,0.000027,-0.00054,-0.00002,0.000020,0.000127,-6.44E-6,0.000096,0.000089,-0.00004
30,"UN(4,3)",-4.51E-6,-5.25E-6,-0.00003,0.000045,3.979E-6,0.000388,-0.00005,0.000107,-0.00095,0.000273,-0.00003,-0.00002,-0.00019,0.000402,0.000086,-0.00003,1.363E-6,-0.00023,0.000429,0.000100,0.000148,-0.00002,-7.33E-6,0.000043,-0.00014,-0.00012,-0.00078,0.000219,-0.00024,0.001968,-0.00059,0.000062,0.000037,0.000389,-0.00081,-0.00019,0.000060,0.000047,0.000382,-0.00092,-0.00019,-0.00020,0.000010,0.000013,0.000017,0.000053,0.000083,0.000069,-0.00010,-0.00003,-0.00085,0.000052,-9.47E-6,-8.42E-6,-0.00002,0.000172,9.495E-6,-6.84E-6,-0.00003,0.000119,0.000372,-0.00002,-0.00011
31,"UN(4,4)",3.069E-8,3.372E-6,-2.41E-6,-0.00002,-0.00004,-0.00007,0.000038,0.000034,0.000286,-0.00143,7.836E-6,0.000018,0.000042,-0.00017,-0.00001,0.000021,0.000034,0.000034,-0.00021,-0.00003,5.945E-6,8.69E-6,0.000019,0.000045,0.000033,0.000070,0.000132,-0.00016,-0.00028,-0.00059,0.002935,-0.00002,-0.00002,-0.00008,0.000340,0.000049,-0.00002,-0.00003,-0.00006,0.000286,0.000053,0.000030,-5.41E-6,-0.00001,-0.00003,-3.2E-6,-8.69E-6,5.438E-6,0.000089,0.000149,0.000057,-0.00149,-2.46E-6,-9.94E-6,-8.11E-7,-0.00002,-8.33E-6,-0.00001,-0.00003,-0.00001,0.000245,-1.65E-6,-0.00004
32,"UN(5,1)",-0.00019,-0.00043,-0.00036,0.000203,0.000026,0.000093,-0.00007,0.000020,-0.00004,0.000011,-0.00058,-0.00032,-0.00008,0.000061,-0.00018,0.000139,0.000172,-0.00006,8.549E-6,0.000203,-0.00005,0.000333,0.000912,0.000875,-0.00050,-0.00012,-0.00020,0.000106,-1.63E-6,0.000062,-0.00002,0.001199,0.000816,0.000092,-0.00006,0.000561,-0.00020,-0.00034,0.000153,-0.00003,-0.00042,0.000092,-0.00014,-0.00039,-0.00030,0.000133,0.000021,0.000030,5.458E-6,8.246E-6,-2.13E-6,-2.57E-6,-0.00048,-0.00030,-1.05E-6,7.912E-6,-0.00028,0.000046,0.000070,-0.00002,-3.19E-8,0.000081,-0.00001
33,"UN(5,2)",-0.00010,-0.00037,-0.00118,0.000143,0.000418,-0.00012,-0.00003,-0.00009,-9.88E-6,0.000014,-0.00043,-0.00132,0.000376,-0.00003,-0.00132,0.000089,0.000321,-0.00008,0.000011,0.000330,-0.00008,0.000181,0.000708,0.002660,-0.00033,-0.00109,0.000288,0.000035,0.000082,0.000037,-0.00002,0.000816,0.002841,-0.00096,-0.00001,0.002732,-0.00011,-0.00044,0.000168,-0.00001,-0.00047,0.000089,-0.00004,-0.00024,-0.00123,0.000050,0.000235,6.99E-6,0.000013,0.000052,-0.00001,-8.04E-6,-0.00022,-0.00115,0.000149,0.000059,-0.00097,0.000021,0.000131,-0.00003,-4.38E-6,0.000129,-0.00001
34,"UN(5,3)",-0.00002,-0.00002,0.000197,-0.00014,-0.00079,0.000843,0.000013,0.000137,-0.00023,0.000042,4.927E-6,0.000447,-0.00125,0.000227,0.000881,0.000087,0.000313,-0.00001,0.000052,0.000418,-0.00016,0.000074,0.000111,-0.00046,0.000218,0.001682,-0.00199,-0.00003,-0.00029,0.000389,-0.00008,0.000092,-0.00096,0.002586,-0.00046,-0.00180,-0.00017,-0.00069,0.000213,-0.00007,-0.00092,0.000228,-0.00003,-0.00007,-0.00002,-0.00010,-0.00061,0.000458,7.823E-6,0.000023,5.558E-6,-1.92E-7,-0.00006,0.000111,-0.00082,0.000026,0.000317,0.000062,0.000272,-0.00004,-6.47E-6,0.000326,-0.00005
35,"UN(5,4)",0.000013,0.000021,0.000040,0.000015,0.000102,-0.00017,-0.00013,-0.00057,0.000342,-0.00024,0.000012,-0.00003,0.000223,-0.00085,-0.00018,-0.00002,-0.00010,0.000046,0.000155,-0.00012,8.001E-6,-0.00003,-0.00009,-0.00021,-0.00001,-0.00018,0.000339,0.000237,0.001187,-0.00081,0.000340,-0.00006,-0.00001,-0.00046,0.001718,0.000401,0.000039,0.000148,-0.00005,-0.00019,0.000168,-0.00003,0.000014,0.000043,0.000094,-3.72E-6,7.291E-6,-9.44E-6,-0.00011,-0.00055,0.000202,0.000021,0.000038,0.000050,0.000033,-0.00068,-0.00002,0.000014,0.000084,-0.00004,0.000052,0.000111,-0.00002
36,"UN(5,5)",-0.00005,-0.00022,-0.00090,0.000119,0.000525,-0.00035,-0.00004,-0.00019,0.000110,-0.00003,-0.00031,-0.00132,0.000776,-0.00026,-0.00193,0.000057,0.000245,-0.00011,0.000031,0.000337,-0.00006,0.000076,0.000395,0.001933,-0.00027,-0.00127,0.000833,0.000054,0.000282,-0.00019,0.000049,0.000561,0.002732,-0.00180,0.000401,0.003870,-0.00007,-0.00032,0.000190,-0.00004,-0.00045,0.000067,-0.00002,-0.00015,-0.00078,0.000064,0.000297,-0.00010,6.387E-6,0.000014,-5.45E-6,-7.24E-7,-0.00019,-0.00098,0.000371,0.000019,-0.00123,8.563E-6,0.000073,-0.00003,-2.49E-6,0.000092,-7.92E-6
37,"UN(6,1)",0.000306,0.000191,0.000105,0.000318,0.000167,0.000120,-0.00006,-0.00004,-0.00004,-3.27E-7,0.000134,0.000063,0.000066,-0.00003,0.000035,-0.00063,-0.00031,-0.00021,0.000095,-0.00012,0.000364,-0.00046,-0.00031,-0.00020,-0.00065,-0.00036,-0.00023,0.000130,0.000074,0.000060,-0.00002,-0.00020,-0.00011,-0.00017,0.000039,-0.00007,0.001242,0.000681,0.000419,-0.00012,0.000327,-0.00077,0.000051,0.000098,0.000070,0.000237,0.000105,0.000044,0.000048,0.000015,-2.56E-7,1.185E-6,0.000052,0.000043,0.000074,0.000016,0.000026,-0.00042,-0.00019,-0.00008,-3.39E-6,-0.00014,0.000136
38,"UN(6,2)",0.000158,0.000302,0.000365,0.000141,0.000444,-0.00013,-0.00004,-0.00008,-0.00001,0.000016,0.000225,0.000292,0.000334,-0.00006,0.000227,-0.00038,-0.00094,0.000012,0.000069,-0.00071,0.000421,-0.00025,-0.00047,-0.00060,-0.00026,-0.00094,0.000352,0.000096,0.000197,0.000047,-0.00003,-0.00034,-0.00044,-0.00069,0.000148,-0.00032,0.000681,0.001930,-0.00015,-0.00018,0.001404,-0.00064,0.000016,0.000072,0.000289,0.000079,0.000399,-7.78E-6,7.26E-6,0.000069,-0.00002,-0.00002,0.000040,0.000161,0.000250,0.000043,0.000087,-0.00014,-0.00072,-0.00005,0.000041,-0.00045,0.000178
39,"UN(6,3)",0.000049,-0.00002,-0.00004,0.000304,0.000135,0.001104,-0.00005,-0.00001,-0.00017,0.000033,-0.00009,-0.00010,-0.00005,0.000020,-0.00012,-0.00018,0.000055,-0.00133,0.000207,0.000364,0.000972,-0.00010,0.000020,0.000092,-0.00055,-0.00018,-0.00228,0.000086,0.000023,0.000382,-0.00006,0.000153,0.000168,0.000213,-0.00005,0.000190,0.000419,-0.00015,0.002687,-0.00044,-0.00076,-0.00200,0.000020,0.000024,0.000010,0.000092,0.000154,0.000801,9.831E-6,-5.26E-7,0.000065,-9.99E-6,3.292E-6,-0.00003,-9.95E-6,-0.00002,-0.00003,-0.00010,-0.00008,-0.00088,-6.51E-6,0.000110,0.000617
40,"UN(6,4)",-0.00003,-0.00002,-6.89E-6,-0.00005,-0.00004,-0.00019,0.000229,0.000194,0.000451,-0.00011,0.000014,0.000012,0.000034,0.000140,0.000024,0.000040,0.000050,0.000237,-0.00086,-0.00009,-0.00022,0.000045,0.000056,0.000048,0.000120,0.000130,0.000387,-0.00034,-0.00030,-0.00092,0.000286,-0.00003,-0.00001,-0.00007,-0.00019,-0.00004,-0.00012,-0.00018,-0.00044,0.001700,0.000177,0.000331,-8.7E-6,-0.00002,-0.00002,-0.00002,-0.00003,-0.00004,0.000035,0.000123,0.000348,0.000153,-4.76E-6,-4.98E-6,4.911E-6,0.000064,1.797E-6,0.000030,0.000038,-0.00003,-0.00064,-0.00002,0.000202
41,"UN(6,5)",0.000080,0.000207,0.000272,-0.00002,0.000279,-0.00041,0.000013,-0.00003,0.000112,-0.00002,0.000271,0.000307,0.000450,-0.00006,0.000318,-0.00020,-0.00072,0.000306,-0.00013,-0.00101,0.000340,-0.00011,-0.00032,-0.00044,0.000037,-0.00058,0.000944,-5.06E-6,0.000102,-0.00019,0.000053,-0.00042,-0.00047,-0.00092,0.000168,-0.00045,0.000327,0.001404,-0.00076,0.000177,0.001954,-0.00046,7.782E-6,0.000044,0.000184,0.000035,0.000220,-0.00019,3.588E-6,0.000046,-0.00002,-0.00001,0.000042,0.000161,0.000301,0.000056,0.000113,-0.00009,-0.00046,0.000144,9.815E-6,-0.00057,0.000088
42,"UN(6,6)",-0.00011,-0.00010,-0.00009,-0.00024,-0.00019,-0.00053,0.000017,6.373E-6,0.000085,-0.00002,-0.00007,-0.00007,-0.00016,1.096E-6,-0.00006,0.000485,0.000392,0.001011,-0.00013,0.000317,-0.00196,0.000167,0.000133,0.000120,0.000388,0.000309,0.001069,-0.00007,-0.00004,-0.00020,0.000030,0.000092,0.000089,0.000228,-0.00003,0.000067,-0.00077,-0.00064,-0.00200,0.000331,-0.00046,0.003799,-2.57E-6,-0.00002,-0.00005,-0.00003,-0.00012,-0.00034,-1.46E-6,-0.00002,-0.00005,-0.00002,-6.15E-6,-0.00002,-0.00006,-6.67E-6,-0.00001,0.000069,0.000224,0.000580,0.000113,0.000110,-0.00104
43,"UN(1,1)",-0.00007,-0.00005,-0.00003,0.000049,0.000013,9.051E-6,-0.00001,-4.48E-6,-9.59E-6,5.019E-6,-0.00007,-0.00003,5.602E-6,6.825E-7,-0.00003,0.000032,0.000016,-2.31E-6,1.075E-6,0.000014,-8.78E-6,-0.00067,-0.00022,-0.00007,-0.00013,-0.00005,-0.00002,0.000059,0.000021,0.000010,-5.41E-6,-0.00014,-0.00004,-0.00003,0.000014,-0.00002,0.000051,0.000016,0.000020,-8.7E-6,7.782E-6,-2.57E-6,0.003273,0.001157,0.000410,0.000366,0.000133,0.000041,-0.00027,-0.00010,-0.00003,0.000020,0.000876,0.000311,0.000101,-0.00007,0.000234,-0.00046,-0.00016,-0.00006,0.000040,-0.00012,0.000064
44,"UN(2,1)",-0.00001,-0.00004,-0.00007,0.000041,0.000052,0.000012,0.000013,-5.28E-6,-4.85E-6,3.381E-6,-0.00003,-0.00008,0.000035,-1.77E-6,-0.00007,-0.00002,0.000019,-0.00002,3.062E-6,0.000017,8.203E-7,-0.00028,-0.00061,-0.00038,-0.00004,-0.00011,-7.55E-6,0.000058,0.000065,0.000013,-0.00001,-0.00039,-0.00024,-0.00007,0.000043,-0.00015,0.000098,0.000072,0.000024,-0.00002,0.000044,-0.00002,0.001157,0.002870,0.001884,0.000160,0.000332,0.000021,-0.00029,-0.00030,-0.00004,0.000041,0.001882,0.001324,0.000218,-0.00021,0.000925,-0.00051,-0.00052,-0.00006,0.000070,-0.00035,0.000120
45,"UN(2,2)",3.505E-6,-0.00001,-0.00006,0.000023,0.000105,3.241E-6,0.000011,0.000056,-0.00001,4.164E-8,-3.89E-6,-0.00003,0.000068,0.000036,-0.00001,-0.00002,-0.00009,-0.00002,4.763E-7,-0.00006,0.000031,-0.00011,-0.00046,-0.00192,-0.00001,-0.00004,-1.92E-6,0.000036,0.000154,0.000017,-0.00003,-0.00030,-0.00123,-0.00002,0.000094,-0.00078,0.000070,0.000289,0.000010,-0.00002,0.000184,-0.00005,0.000410,0.001884,0.008676,0.000067,0.000309,0.000013,-0.00017,-0.00079,-0.00003,0.000077,0.001220,0.005618,0.000200,-0.00051,0.003638,-0.00030,-0.00138,-0.00005,0.000125,-0.00089,0.000224
46,"UN(3,1)",-0.00006,1.668E-6,0.000014,0.000013,-0.00001,0.000085,0.000013,5.427E-6,-0.00001,1.69E-6,-6.52E-6,0.000013,-0.00005,8.318E-6,0.000023,-6.85E-6,3.292E-7,-1.35E-6,3.946E-7,9.302E-6,-9.57E-6,-0.00006,-7.49E-6,1.223E-6,-0.00058,-0.00019,-0.00022,0.000028,9.949E-6,0.000053,-3.2E-6,0.000133,0.000050,-0.00010,-3.72E-6,0.000064,0.000237,0.000079,0.000092,-0.00002,0.000035,-0.00003,0.000366,0.000160,0.000067,0.002691,0.000955,0.000602,-0.00014,-0.00005,-0.00023,0.000019,-0.00055,-0.00019,0.000648,0.000014,-0.00032,-0.00109,-0.00039,-0.00049,0.000108,-0.00020,0.000293
47,"UN(3,2)",-0.00002,-0.00004,0.000054,0.000019,0.000049,0.000102,0.000010,0.000018,0.000015,-3.37E-6,-0.00003,0.000023,0.000025,8.897E-6,3.583E-6,-5.27E-6,-0.00004,-0.00007,-0.00001,-0.00001,0.000045,-0.00003,-0.00005,8.415E-6,-0.00024,-0.00096,-0.00005,0.000016,0.000043,0.000083,-8.69E-6,0.000021,0.000235,-0.00061,7.291E-6,0.000297,0.000105,0.000399,0.000154,-0.00003,0.000220,-0.00012,0.000133,0.000332,0.000309,0.000955,0.004349,0.000319,-0.00007,-0.00022,-0.00040,0.000038,-0.00002,-0.00087,0.002776,-0.00005,-0.00126,-0.00042,-0.00176,-0.00076,0.000189,-0.00096,0.000551
48,"UN(3,3)",-0.00002,3.327E-6,-5.04E-6,-0.00008,0.000053,0.000249,8.746E-6,-8.59E-6,0.000043,-0.00001,0.000022,-0.00002,-0.00003,-0.00002,-5.09E-6,0.000032,-0.00002,-0.00013,-0.00001,0.000020,0.000074,-4.98E-6,1.194E-6,3.788E-6,-0.00011,-3.94E-6,-0.00194,5.972E-6,0.000010,0.000069,5.438E-6,0.000030,6.99E-6,0.000458,-9.44E-6,-0.00010,0.000044,-7.78E-6,0.000801,-0.00004,-0.00019,-0.00034,0.000041,0.000021,0.000013,0.000602,0.000319,0.008713,-0.00003,-0.00002,-0.00042,0.000021,-0.00014,-0.00007,-0.00194,0.000092,0.000430,-0.00024,-0.00012,-0.00346,0.000166,0.000773,0.001373
