RandRep,Treat,Gen,CovParm,Subject,Estimate
626,1,2,"UN(4,3)",Line,0.04173
626,1,2,"UN(4,4)",Line,0.1073
626,1,2,"UN(5,1)",Line,0.1518
626,1,2,"UN(5,2)",Line,0.1280
626,1,2,"UN(5,3)",Line,-0.03855
626,1,2,"UN(5,4)",Line,-0.03496
626,1,2,"UN(5,5)",Line,0.1700
626,1,2,"UN(6,1)",Line,-0.07759
626,1,2,"UN(6,2)",Line,-0.1173
626,1,2,"UN(6,3)",Line,-0.1243
626,1,2,"UN(6,4)",Line,-0.04200
626,1,2,"UN(6,5)",Line,-0.1012
626,1,2,"UN(6,6)",Line,0.2054
626,1,2,"UN(1,1)",Vial(Treat*Line),0.1797
626,1,2,"UN(2,1)",Vial(Treat*Line),0.02332
626,1,2,"UN(2,2)",Vial(Treat*Line),0.03986
626,1,2,"UN(3,1)",Vial(Treat*Line),0.04287
626,1,2,"UN(3,2)",Vial(Treat*Line),-0.01256
626,1,2,"UN(3,3)",Vial(Treat*Line),0
626,1,2,"UN(4,1)",Vial(Treat*Line),-0.03315
626,1,2,"UN(4,2)",Vial(Treat*Line),-0.01528
626,1,2,"UN(4,3)",Vial(Treat*Line),0.01657
626,1,2,"UN(4,4)",Vial(Treat*Line),0.02125
626,1,2,"UN(5,1)",Vial(Treat*Line),0.03724
626,1,2,"UN(5,2)",Vial(Treat*Line),0.05582
626,1,2,"UN(5,3)",Vial(Treat*Line),-0.01298
626,1,2,"UN(5,4)",Vial(Treat*Line),-0.03849
626,1,2,"UN(5,5)",Vial(Treat*Line),0.05962
626,1,2,"UN(6,1)",Vial(Treat*Line),-0.05440
626,1,2,"UN(6,2)",Vial(Treat*Line),-0.01694
626,1,2,"UN(6,3)",Vial(Treat*Line),-0.00991
626,1,2,"UN(6,4)",Vial(Treat*Line),0.009966
626,1,2,"UN(6,5)",Vial(Treat*Line),0.007694
626,1,2,"UN(6,6)",Vial(Treat*Line),0
626,1,2,"UN(1,1)",Anim(Trea*Line*Vial),0.5263
626,1,2,"UN(2,1)",Anim(Trea*Line*Vial),0.1555
626,1,2,"UN(2,2)",Anim(Trea*Line*Vial),0.8078
626,1,2,"UN(3,1)",Anim(Trea*Line*Vial),0.04155
626,1,2,"UN(3,2)",Anim(Trea*Line*Vial),-0.01194
626,1,2,"UN(3,3)",Anim(Trea*Line*Vial),0.6954
626,1,2,"UN(4,1)",Anim(Trea*Line*Vial),0.04824
626,1,2,"UN(4,2)",Anim(Trea*Line*Vial),-0.00087
626,1,2,"UN(4,3)",Anim(Trea*Line*Vial),0.02682
626,1,2,"UN(4,4)",Anim(Trea*Line*Vial),0.6731
626,1,2,"UN(5,1)",Anim(Trea*Line*Vial),0.1263
626,1,2,"UN(5,2)",Anim(Trea*Line*Vial),0.5658
626,1,2,"UN(5,3)",Anim(Trea*Line*Vial),-0.2150
626,1,2,"UN(5,4)",Anim(Trea*Line*Vial),0.07878
626,1,2,"UN(5,5)",Anim(Trea*Line*Vial),0.7966
626,1,2,"UN(6,1)",Anim(Trea*Line*Vial),-0.08646
626,1,2,"UN(6,2)",Anim(Trea*Line*Vial),-0.1931
626,1,2,"UN(6,3)",Anim(Trea*Line*Vial),-0.2130
626,1,2,"UN(6,4)",Anim(Trea*Line*Vial),-0.1314
626,1,2,"UN(6,5)",Anim(Trea*Line*Vial),-0.1932
626,1,2,"UN(6,6)",Anim(Trea*Line*Vial),0.7087
626,1,3,"UN(1,1)",Line,0.1978
626,1,3,"UN(2,1)",Line,0.08636
626,1,3,"UN(2,2)",Line,0.1896
626,1,3,"UN(3,1)",Line,-0.1210
626,1,3,"UN(3,2)",Line,-0.06828
626,1,3,"UN(3,3)",Line,0.2560
626,1,3,"UN(4,1)",Line,-0.04987
626,1,3,"UN(4,2)",Line,-0.03326
626,1,3,"UN(4,3)",Line,0.06618
626,1,3,"UN(4,4)",Line,0.08256
626,1,3,"UN(5,1)",Line,0.1348
626,1,3,"UN(5,2)",Line,0.1948
626,1,3,"UN(5,3)",Line,-0.07519
626,1,3,"UN(5,4)",Line,-0.1000
626,1,3,"UN(5,5)",Line,0.2296
626,1,3,"UN(6,1)",Line,-0.00588
626,1,3,"UN(6,2)",Line,-0.05846
626,1,3,"UN(6,3)",Line,-0.1714
626,1,3,"UN(6,4)",Line,-0.02603
626,1,3,"UN(6,5)",Line,-0.05200
626,1,3,"UN(6,6)",Line,0.2403
626,1,3,"UN(1,1)",Vial(Treat*Line),0.06378
626,1,3,"UN(2,1)",Vial(Treat*Line),0.05084
626,1,3,"UN(2,2)",Vial(Treat*Line),0
626,1,3,"UN(3,1)",Vial(Treat*Line),0.04630
626,1,3,"UN(3,2)",Vial(Treat*Line),0.02779
626,1,3,"UN(3,3)",Vial(Treat*Line),0.1116
626,1,3,"UN(4,1)",Vial(Treat*Line),-0.03059
626,1,3,"UN(4,2)",Vial(Treat*Line),0.02279
626,1,3,"UN(4,3)",Vial(Treat*Line),-0.05203
626,1,3,"UN(4,4)",Vial(Treat*Line),0
626,1,3,"UN(5,1)",Vial(Treat*Line),0.03212
626,1,3,"UN(5,2)",Vial(Treat*Line),0.02148
626,1,3,"UN(5,3)",Vial(Treat*Line),-0.01206
626,1,3,"UN(5,4)",Vial(Treat*Line),0.06875
626,1,3,"UN(5,5)",Vial(Treat*Line),0.06036
626,1,3,"UN(6,1)",Vial(Treat*Line),-0.00844
626,1,3,"UN(6,2)",Vial(Treat*Line),-0.00098
626,1,3,"UN(6,3)",Vial(Treat*Line),-0.07305
626,1,3,"UN(6,4)",Vial(Treat*Line),-0.00554
626,1,3,"UN(6,5)",Vial(Treat*Line),0.002826
626,1,3,"UN(6,6)",Vial(Treat*Line),0.03385
626,1,3,"UN(1,1)",Anim(Trea*Line*Vial),0.4390
626,1,3,"UN(2,1)",Anim(Trea*Line*Vial),0.1768
626,1,3,"UN(2,2)",Anim(Trea*Line*Vial),0.8163
626,1,3,"UN(3,1)",Anim(Trea*Line*Vial),0.02800
626,1,3,"UN(3,2)",Anim(Trea*Line*Vial),0.07329
626,1,3,"UN(3,3)",Anim(Trea*Line*Vial),0.6638
626,1,3,"UN(4,1)",Anim(Trea*Line*Vial),0.1379
626,1,3,"UN(4,2)",Anim(Trea*Line*Vial),-0.00829
626,1,3,"UN(4,3)",Anim(Trea*Line*Vial),-0.04878
626,1,3,"UN(4,4)",Anim(Trea*Line*Vial),0.8653
626,1,3,"UN(5,1)",Anim(Trea*Line*Vial),0.1612
626,1,3,"UN(5,2)",Anim(Trea*Line*Vial),0.5553
626,1,3,"UN(5,3)",Anim(Trea*Line*Vial),-0.1926
626,1,3,"UN(5,4)",Anim(Trea*Line*Vial),0.07929
626,1,3,"UN(5,5)",Anim(Trea*Line*Vial),0.7531
626,1,3,"UN(6,1)",Anim(Trea*Line*Vial),-0.1314
626,1,3,"UN(6,2)",Anim(Trea*Line*Vial),-0.2049
626,1,3,"UN(6,3)",Anim(Trea*Line*Vial),-0.2508
626,1,3,"UN(6,4)",Anim(Trea*Line*Vial),-0.1586
626,1,3,"UN(6,5)",Anim(Trea*Line*Vial),-0.1417
626,1,3,"UN(6,6)",Anim(Trea*Line*Vial),0.7780
626,1,4,"UN(1,1)",Line,0.3562
626,1,4,"UN(2,1)",Line,-0.00508
626,1,4,"UN(2,2)",Line,0.1208
626,1,4,"UN(3,1)",Line,-0.03652
626,1,4,"UN(3,2)",Line,0.08560
626,1,4,"UN(3,3)",Line,0.1756
626,1,4,"UN(4,1)",Line,-0.00380
626,1,4,"UN(4,2)",Line,-0.05921
626,1,4,"UN(4,3)",Line,0.02658
626,1,4,"UN(4,4)",Line,0.04995
626,1,4,"UN(5,1)",Line,0.04534
626,1,4,"UN(5,2)",Line,0.1024
626,1,4,"UN(5,3)",Line,0.03748
626,1,4,"UN(5,4)",Line,-0.05661
626,1,4,"UN(5,5)",Line,0.1346
626,1,4,"UN(6,1)",Line,-0.01891
626,1,4,"UN(6,2)",Line,-0.05753
626,1,4,"UN(6,3)",Line,-0.1874
626,1,4,"UN(6,4)",Line,-0.06368
626,1,4,"UN(6,5)",Line,-0.03324
626,1,4,"UN(6,6)",Line,0.2849
626,1,4,"UN(1,1)",Vial(Treat*Line),0.02267
626,1,4,"UN(2,1)",Vial(Treat*Line),0.01159
626,1,4,"UN(2,2)",Vial(Treat*Line),0.06267
626,1,4,"UN(3,1)",Vial(Treat*Line),0.03063
626,1,4,"UN(3,2)",Vial(Treat*Line),-0.00069
626,1,4,"UN(3,3)",Vial(Treat*Line),0
626,1,4,"UN(4,1)",Vial(Treat*Line),0.000101
626,1,4,"UN(4,2)",Vial(Treat*Line),0.04985
626,1,4,"UN(4,3)",Vial(Treat*Line),0.01867
626,1,4,"UN(4,4)",Vial(Treat*Line),0
626,1,4,"UN(5,1)",Vial(Treat*Line),0.04078
626,1,4,"UN(5,2)",Vial(Treat*Line),0.04971
626,1,4,"UN(5,3)",Vial(Treat*Line),0.007019
626,1,4,"UN(5,4)",Vial(Treat*Line),0.05502
626,1,4,"UN(5,5)",Vial(Treat*Line),0.04069
626,1,4,"UN(6,1)",Vial(Treat*Line),-0.04638
626,1,4,"UN(6,2)",Vial(Treat*Line),-0.02665
626,1,4,"UN(6,3)",Vial(Treat*Line),-0.04517
626,1,4,"UN(6,4)",Vial(Treat*Line),-0.03530
626,1,4,"UN(6,5)",Vial(Treat*Line),-0.03057
626,1,4,"UN(6,6)",Vial(Treat*Line),0.06501
626,1,4,"UN(1,1)",Anim(Trea*Line*Vial),0.4984
626,1,4,"UN(2,1)",Anim(Trea*Line*Vial),0.1764
626,1,4,"UN(2,2)",Anim(Trea*Line*Vial),0.7874
626,1,4,"UN(3,1)",Anim(Trea*Line*Vial),-0.00400
626,1,4,"UN(3,2)",Anim(Trea*Line*Vial),-0.01902
626,1,4,"UN(3,3)",Anim(Trea*Line*Vial),0.8330
626,1,4,"UN(4,1)",Anim(Trea*Line*Vial),0.05749
626,1,4,"UN(4,2)",Anim(Trea*Line*Vial),-0.05495
626,1,4,"UN(4,3)",Anim(Trea*Line*Vial),-0.05915
626,1,4,"UN(4,4)",Anim(Trea*Line*Vial),0.9523
626,1,4,"UN(5,1)",Anim(Trea*Line*Vial),0.1586
626,1,4,"UN(5,2)",Anim(Trea*Line*Vial),0.5286
626,1,4,"UN(5,3)",Anim(Trea*Line*Vial),-0.2591
626,1,4,"UN(5,4)",Anim(Trea*Line*Vial),0.07307
626,1,4,"UN(5,5)",Anim(Trea*Line*Vial),0.8203
626,1,4,"UN(6,1)",Anim(Trea*Line*Vial),-0.08964
626,1,4,"UN(6,2)",Anim(Trea*Line*Vial),-0.1935
626,1,4,"UN(6,3)",Anim(Trea*Line*Vial),-0.3083
626,1,4,"UN(6,4)",Anim(Trea*Line*Vial),-0.1479
626,1,4,"UN(6,5)",Anim(Trea*Line*Vial),-0.1523
626,1,4,"UN(6,6)",Anim(Trea*Line*Vial),0.7957
626,1,5,"UN(1,1)",Line,0.3096
626,1,5,"UN(2,1)",Line,0.09503
626,1,5,"UN(2,2)",Line,0.1003
626,1,5,"UN(3,1)",Line,-0.05952
626,1,5,"UN(3,2)",Line,-0.00268
626,1,5,"UN(3,3)",Line,0.2183
626,1,5,"UN(4,1)",Line,0.008061
626,1,5,"UN(4,2)",Line,-0.03048
626,1,5,"UN(4,3)",Line,-0.02194
626,1,5,"UN(4,4)",Line,0.08781
626,1,5,"UN(5,1)",Line,0.1084
626,1,5,"UN(5,2)",Line,0.06906
626,1,5,"UN(5,3)",Line,-0.07449
626,1,5,"UN(5,4)",Line,0.005859
626,1,5,"UN(5,5)",Line,0.1257
626,1,5,"UN(6,1)",Line,0.02015
626,1,5,"UN(6,2)",Line,-0.04634
626,1,5,"UN(6,3)",Line,-0.1328
626,1,5,"UN(6,4)",Line,0.02726
626,1,5,"UN(6,5)",Line,0.01808
626,1,5,"UN(6,6)",Line,0.1073
626,1,5,"UN(1,1)",Vial(Treat*Line),0.07625
626,1,5,"UN(2,1)",Vial(Treat*Line),0.03595
626,1,5,"UN(2,2)",Vial(Treat*Line),0.05840
626,1,5,"UN(3,1)",Vial(Treat*Line),0.004947
626,1,5,"UN(3,2)",Vial(Treat*Line),0.002819
626,1,5,"UN(3,3)",Vial(Treat*Line),0.02616
626,1,5,"UN(4,1)",Vial(Treat*Line),-0.00903
626,1,5,"UN(4,2)",Vial(Treat*Line),-0.03602
626,1,5,"UN(4,3)",Vial(Treat*Line),-0.00070
626,1,5,"UN(4,4)",Vial(Treat*Line),0.02442
626,1,5,"UN(5,1)",Vial(Treat*Line),0.05744
626,1,5,"UN(5,2)",Vial(Treat*Line),0.06202
626,1,5,"UN(5,3)",Vial(Treat*Line),-0.01834
626,1,5,"UN(5,4)",Vial(Treat*Line),-0.01440
626,1,5,"UN(5,5)",Vial(Treat*Line),0.08785
626,1,5,"UN(6,1)",Vial(Treat*Line),-0.06913
626,1,5,"UN(6,2)",Vial(Treat*Line),-0.00339
626,1,5,"UN(6,3)",Vial(Treat*Line),-0.04881
626,1,5,"UN(6,4)",Vial(Treat*Line),0.02467
626,1,5,"UN(6,5)",Vial(Treat*Line),0.01334
626,1,5,"UN(6,6)",Vial(Treat*Line),0.09651
626,1,5,"UN(1,1)",Anim(Trea*Line*Vial),0.5071
626,1,5,"UN(2,1)",Anim(Trea*Line*Vial),0.1623
626,1,5,"UN(2,2)",Anim(Trea*Line*Vial),0.7297
626,1,5,"UN(3,1)",Anim(Trea*Line*Vial),-0.00237
626,1,5,"UN(3,2)",Anim(Trea*Line*Vial),0.03546
626,1,5,"UN(3,3)",Anim(Trea*Line*Vial),0.5937
626,1,5,"UN(4,1)",Anim(Trea*Line*Vial),0.07884
626,1,5,"UN(4,2)",Anim(Trea*Line*Vial),0.000297
626,1,5,"UN(4,3)",Anim(Trea*Line*Vial),-0.07341
626,1,5,"UN(4,4)",Anim(Trea*Line*Vial),0.7365
626,1,5,"UN(5,1)",Anim(Trea*Line*Vial),0.1939
626,1,5,"UN(5,2)",Anim(Trea*Line*Vial),0.5207
626,1,5,"UN(5,3)",Anim(Trea*Line*Vial),-0.1966
626,1,5,"UN(5,4)",Anim(Trea*Line*Vial),0.1182
626,1,5,"UN(5,5)",Anim(Trea*Line*Vial),0.7681
626,1,5,"UN(6,1)",Anim(Trea*Line*Vial),-0.08918
626,1,5,"UN(6,2)",Anim(Trea*Line*Vial),-0.1596
626,1,5,"UN(6,3)",Anim(Trea*Line*Vial),-0.1433
626,1,5,"UN(6,4)",Anim(Trea*Line*Vial),-0.1264
626,1,5,"UN(6,5)",Anim(Trea*Line*Vial),-0.1700
626,1,5,"UN(6,6)",Anim(Trea*Line*Vial),0.6179
626,1,6,"UN(1,1)",Line,0.2996
626,1,6,"UN(2,1)",Line,0.06429
626,1,6,"UN(2,2)",Line,0.03333
626,1,6,"UN(3,1)",Line,-0.04762
626,1,6,"UN(3,2)",Line,0.07918
626,1,6,"UN(3,3)",Line,0.1761
626,1,6,"UN(4,1)",Line,-0.03625
626,1,6,"UN(4,2)",Line,0.02493
626,1,6,"UN(4,3)",Line,0.07592
626,1,6,"UN(4,4)",Line,0.1877
626,1,6,"UN(5,1)",Line,0.1145
626,1,6,"UN(5,2)",Line,0.01642
626,1,6,"UN(5,3)",Line,0.001044
626,1,6,"UN(5,4)",Line,-0.02831
626,1,6,"UN(5,5)",Line,0.05453
626,1,6,"UN(6,1)",Line,0.01186
626,1,6,"UN(6,2)",Line,-0.08424
626,1,6,"UN(6,3)",Line,-0.1591
626,1,6,"UN(6,4)",Line,-0.1118
626,1,6,"UN(6,5)",Line,0.000423
626,1,6,"UN(6,6)",Line,0.1539
626,1,6,"UN(1,1)",Vial(Treat*Line),0.2395
626,1,6,"UN(2,1)",Vial(Treat*Line),0.04333
626,1,6,"UN(2,2)",Vial(Treat*Line),0.08010
626,1,6,"UN(3,1)",Vial(Treat*Line),0.01304
626,1,6,"UN(3,2)",Vial(Treat*Line),-0.04967
626,1,6,"UN(3,3)",Vial(Treat*Line),0.06951
626,1,6,"UN(4,1)",Vial(Treat*Line),-0.00663
626,1,6,"UN(4,2)",Vial(Treat*Line),-0.02720
626,1,6,"UN(4,3)",Vial(Treat*Line),0.02467
626,1,6,"UN(4,4)",Vial(Treat*Line),0.01933
626,1,6,"UN(5,1)",Vial(Treat*Line),0.05851
626,1,6,"UN(5,2)",Vial(Treat*Line),0.06309
626,1,6,"UN(5,3)",Vial(Treat*Line),-0.04863
626,1,6,"UN(5,4)",Vial(Treat*Line),-0.00355
626,1,6,"UN(5,5)",Vial(Treat*Line),0.07876
626,1,6,"UN(6,1)",Vial(Treat*Line),-0.07434
626,1,6,"UN(6,2)",Vial(Treat*Line),0.03068
626,1,6,"UN(6,3)",Vial(Treat*Line),-0.05703
626,1,6,"UN(6,4)",Vial(Treat*Line),-0.00547
626,1,6,"UN(6,5)",Vial(Treat*Line),0.002968
626,1,6,"UN(6,6)",Vial(Treat*Line),0.09650
626,1,6,"UN(1,1)",Anim(Trea*Line*Vial),0.5591
626,1,6,"UN(2,1)",Anim(Trea*Line*Vial),0.1184
626,1,6,"UN(2,2)",Anim(Trea*Line*Vial),0.6980
626,1,6,"UN(3,1)",Anim(Trea*Line*Vial),0.05608
626,1,6,"UN(3,2)",Anim(Trea*Line*Vial),-0.03585
626,1,6,"UN(3,3)",Anim(Trea*Line*Vial),0.6600
626,1,6,"UN(4,1)",Anim(Trea*Line*Vial),0.02793
626,1,6,"UN(4,2)",Anim(Trea*Line*Vial),-0.03563
626,1,6,"UN(4,3)",Anim(Trea*Line*Vial),-0.04997
626,1,6,"UN(4,4)",Anim(Trea*Line*Vial),0.7208
626,1,6,"UN(5,1)",Anim(Trea*Line*Vial),0.09584
626,1,6,"UN(5,2)",Anim(Trea*Line*Vial),0.5134
626,1,6,"UN(5,3)",Anim(Trea*Line*Vial),-0.2004
626,1,6,"UN(5,4)",Anim(Trea*Line*Vial),0.03073
626,1,6,"UN(5,5)",Anim(Trea*Line*Vial),0.7256
626,1,6,"UN(6,1)",Anim(Trea*Line*Vial),-0.1538
626,1,6,"UN(6,2)",Anim(Trea*Line*Vial),-0.2087
626,1,6,"UN(6,3)",Anim(Trea*Line*Vial),-0.2053
626,1,6,"UN(6,4)",Anim(Trea*Line*Vial),-0.03613
626,1,6,"UN(6,5)",Anim(Trea*Line*Vial),-0.1873
626,1,6,"UN(6,6)",Anim(Trea*Line*Vial),0.6869
626,3,1,"UN(1,1)",Line,0.3926
626,3,1,"UN(2,1)",Line,0.1593
626,3,1,"UN(2,2)",Line,0.2792
626,3,1,"UN(3,1)",Line,-0.07305
626,3,1,"UN(3,2)",Line,0.02647
626,3,1,"UN(3,3)",Line,0.2529
626,3,1,"UN(4,1)",Line,-0.01543
626,3,1,"UN(4,2)",Line,0.006271
626,3,1,"UN(4,3)",Line,0.09652
626,3,1,"UN(4,4)",Line,0.1179
626,3,1,"UN(5,1)",Line,0.1758
626,3,1,"UN(5,2)",Line,0.2286
626,3,1,"UN(5,3)",Line,-0.02909
626,3,1,"UN(5,4)",Line,-0.00196
626,3,1,"UN(5,5)",Line,0.2629
626,3,1,"UN(6,1)",Line,-0.03554
626,3,1,"UN(6,2)",Line,-0.1250
626,3,1,"UN(6,3)",Line,-0.2273
626,3,1,"UN(6,4)",Line,-0.1063
626,3,1,"UN(6,5)",Line,-0.09046
626,3,1,"UN(6,6)",Line,0.2572
626,3,1,"UN(1,1)",Vial(Treat*Line),0.1312
626,3,1,"UN(2,1)",Vial(Treat*Line),0.04264
626,3,1,"UN(2,2)",Vial(Treat*Line),0.05479
626,3,1,"UN(3,1)",Vial(Treat*Line),0.01680
626,3,1,"UN(3,2)",Vial(Treat*Line),0.03357
626,3,1,"UN(3,3)",Vial(Treat*Line),0
626,3,1,"UN(4,1)",Vial(Treat*Line),-0.01976
626,3,1,"UN(4,2)",Vial(Treat*Line),-0.01483
626,3,1,"UN(4,3)",Vial(Treat*Line),-0.01708
626,3,1,"UN(4,4)",Vial(Treat*Line),0.07032
626,3,1,"UN(5,1)",Vial(Treat*Line),0.04204
626,3,1,"UN(5,2)",Vial(Treat*Line),0.04249
626,3,1,"UN(5,3)",Vial(Treat*Line),0.02649
626,3,1,"UN(5,4)",Vial(Treat*Line),0.01284
626,3,1,"UN(5,5)",Vial(Treat*Line),0.03118
626,3,1,"UN(6,1)",Vial(Treat*Line),-0.06119
626,3,1,"UN(6,2)",Vial(Treat*Line),-0.00980
626,3,1,"UN(6,3)",Vial(Treat*Line),-0.03118
626,3,1,"UN(6,4)",Vial(Treat*Line),0.02673
626,3,1,"UN(6,5)",Vial(Treat*Line),0.006064
626,3,1,"UN(6,6)",Vial(Treat*Line),0.05093
626,3,1,"UN(1,1)",Anim(Trea*Line*Vial),0.5673
626,3,1,"UN(2,1)",Anim(Trea*Line*Vial),0.1571
626,3,1,"UN(2,2)",Anim(Trea*Line*Vial),0.7250
626,3,1,"UN(3,1)",Anim(Trea*Line*Vial),0.01274
626,3,1,"UN(3,2)",Anim(Trea*Line*Vial),-0.01650
626,3,1,"UN(3,3)",Anim(Trea*Line*Vial),0.7691
626,3,1,"UN(4,1)",Anim(Trea*Line*Vial),0.03843
626,3,1,"UN(4,2)",Anim(Trea*Line*Vial),0.006199
626,3,1,"UN(4,3)",Anim(Trea*Line*Vial),-0.08441
626,3,1,"UN(4,4)",Anim(Trea*Line*Vial),0.8307
626,3,1,"UN(5,1)",Anim(Trea*Line*Vial),0.1350
626,3,1,"UN(5,2)",Anim(Trea*Line*Vial),0.5045
626,3,1,"UN(5,3)",Anim(Trea*Line*Vial),-0.2813
626,3,1,"UN(5,4)",Anim(Trea*Line*Vial),0.09181
626,3,1,"UN(5,5)",Anim(Trea*Line*Vial),0.7480
626,3,1,"UN(6,1)",Anim(Trea*Line*Vial),-0.1028
626,3,1,"UN(6,2)",Anim(Trea*Line*Vial),-0.1776
626,3,1,"UN(6,3)",Anim(Trea*Line*Vial),-0.2146
626,3,1,"UN(6,4)",Anim(Trea*Line*Vial),-0.05304
626,3,1,"UN(6,5)",Anim(Trea*Line*Vial),-0.07632
626,3,1,"UN(6,6)",Anim(Trea*Line*Vial),0.6590
626,3,2,"UN(1,1)",Line,0.3672
626,3,2,"UN(2,1)",Line,0.1156
626,3,2,"UN(2,2)",Line,0.1393
626,3,2,"UN(3,1)",Line,-0.09279
626,3,2,"UN(3,2)",Line,0.05344
626,3,2,"UN(3,3)",Line,0.2548
626,3,2,"UN(4,1)",Line,-0.00765
626,3,2,"UN(4,2)",Line,-0.00258
626,3,2,"UN(4,3)",Line,0.1131
626,3,2,"UN(4,4)",Line,0.1697
626,3,2,"UN(5,1)",Line,0.1826
626,3,2,"UN(5,2)",Line,0.1243
626,3,2,"UN(5,3)",Line,-0.00006
626,3,2,"UN(5,4)",Line,-0.03082
626,3,2,"UN(5,5)",Line,0.1309
626,3,2,"UN(6,1)",Line,-0.00728
626,3,2,"UN(6,2)",Line,-0.1251
626,3,2,"UN(6,3)",Line,-0.2256
626,3,2,"UN(6,4)",Line,-0.03315
626,3,2,"UN(6,5)",Line,-0.07046
626,3,2,"UN(6,6)",Line,0.2600
626,3,2,"UN(1,1)",Vial(Treat*Line),0.1369
626,3,2,"UN(2,1)",Vial(Treat*Line),0.01611
626,3,2,"UN(2,2)",Vial(Treat*Line),0.001871
626,3,2,"UN(3,1)",Vial(Treat*Line),0.03951
626,3,2,"UN(3,2)",Vial(Treat*Line),0.005082
626,3,2,"UN(3,3)",Vial(Treat*Line),0.01681
626,3,2,"UN(4,1)",Vial(Treat*Line),0.01523
