RandRep,Treat,Gen,CovParm,Subject,Estimate
909,1,5,"UN(6,1)",Anim(Trea*Line*Vial),-0.1060
909,1,5,"UN(6,2)",Anim(Trea*Line*Vial),-0.1861
909,1,5,"UN(6,3)",Anim(Trea*Line*Vial),-0.2177
909,1,5,"UN(6,4)",Anim(Trea*Line*Vial),-0.1635
909,1,5,"UN(6,5)",Anim(Trea*Line*Vial),-0.1339
909,1,5,"UN(6,6)",Anim(Trea*Line*Vial),0.7661
909,1,6,"UN(1,1)",Line,0.3238
909,1,6,"UN(2,1)",Line,0.1300
909,1,6,"UN(2,2)",Line,0.1570
909,1,6,"UN(3,1)",Line,-0.1431
909,1,6,"UN(3,2)",Line,-0.01003
909,1,6,"UN(3,3)",Line,0.1255
909,1,6,"UN(4,1)",Line,0.05773
909,1,6,"UN(4,2)",Line,0.03855
909,1,6,"UN(4,3)",Line,0.06770
909,1,6,"UN(4,4)",Line,0.1308
909,1,6,"UN(5,1)",Line,0.1601
909,1,6,"UN(5,2)",Line,0.1213
909,1,6,"UN(5,3)",Line,-0.03480
909,1,6,"UN(5,4)",Line,0.04127
909,1,6,"UN(5,5)",Line,0.1481
909,1,6,"UN(6,1)",Line,0.02175
909,1,6,"UN(6,2)",Line,-0.03300
909,1,6,"UN(6,3)",Line,-0.06025
909,1,6,"UN(6,4)",Line,-0.01494
909,1,6,"UN(6,5)",Line,-0.01251
909,1,6,"UN(6,6)",Line,0.06270
909,1,6,"UN(1,1)",Vial(Treat*Line),0.1955
909,1,6,"UN(2,1)",Vial(Treat*Line),0.03296
909,1,6,"UN(2,2)",Vial(Treat*Line),0
909,1,6,"UN(3,1)",Vial(Treat*Line),0.04749
909,1,6,"UN(3,2)",Vial(Treat*Line),-0.01860
909,1,6,"UN(3,3)",Vial(Treat*Line),0
909,1,6,"UN(4,1)",Vial(Treat*Line),-0.02971
909,1,6,"UN(4,2)",Vial(Treat*Line),-0.04222
909,1,6,"UN(4,3)",Vial(Treat*Line),0.01777
909,1,6,"UN(4,4)",Vial(Treat*Line),0
909,1,6,"UN(5,1)",Vial(Treat*Line),0.06735
909,1,6,"UN(5,2)",Vial(Treat*Line),0.01784
909,1,6,"UN(5,3)",Vial(Treat*Line),-0.01913
909,1,6,"UN(5,4)",Vial(Treat*Line),-0.01690
909,1,6,"UN(5,5)",Vial(Treat*Line),0.06500
909,1,6,"UN(6,1)",Vial(Treat*Line),-0.07008
909,1,6,"UN(6,2)",Vial(Treat*Line),0.02963
909,1,6,"UN(6,3)",Vial(Treat*Line),-0.03747
909,1,6,"UN(6,4)",Vial(Treat*Line),-0.00576
909,1,6,"UN(6,5)",Vial(Treat*Line),0.01161
909,1,6,"UN(6,6)",Vial(Treat*Line),0.04116
909,1,6,"UN(1,1)",Anim(Trea*Line*Vial),0.5259
909,1,6,"UN(2,1)",Anim(Trea*Line*Vial),0.1799
909,1,6,"UN(2,2)",Anim(Trea*Line*Vial),0.8539
909,1,6,"UN(3,1)",Anim(Trea*Line*Vial),0.06096
909,1,6,"UN(3,2)",Anim(Trea*Line*Vial),0.06342
909,1,6,"UN(3,3)",Anim(Trea*Line*Vial),0.6323
909,1,6,"UN(4,1)",Anim(Trea*Line*Vial),0.01521
909,1,6,"UN(4,2)",Anim(Trea*Line*Vial),0.05831
909,1,6,"UN(4,3)",Anim(Trea*Line*Vial),-0.07083
909,1,6,"UN(4,4)",Anim(Trea*Line*Vial),0.8020
909,1,6,"UN(5,1)",Anim(Trea*Line*Vial),0.1167
909,1,6,"UN(5,2)",Anim(Trea*Line*Vial),0.5912
909,1,6,"UN(5,3)",Anim(Trea*Line*Vial),-0.1266
909,1,6,"UN(5,4)",Anim(Trea*Line*Vial),0.1467
909,1,6,"UN(5,5)",Anim(Trea*Line*Vial),0.7930
909,1,6,"UN(6,1)",Anim(Trea*Line*Vial),-0.1429
909,1,6,"UN(6,2)",Anim(Trea*Line*Vial),-0.3513
909,1,6,"UN(6,3)",Anim(Trea*Line*Vial),-0.1976
909,1,6,"UN(6,4)",Anim(Trea*Line*Vial),-0.1098
909,1,6,"UN(6,5)",Anim(Trea*Line*Vial),-0.2921
909,1,6,"UN(6,6)",Anim(Trea*Line*Vial),0.7808
909,3,1,"UN(1,1)",Line,0.2188
909,3,1,"UN(2,1)",Line,0.02630
909,3,1,"UN(2,2)",Line,0.01136
909,3,1,"UN(3,1)",Line,-0.08469
909,3,1,"UN(3,2)",Line,-0.02108
909,3,1,"UN(3,3)",Line,0.2403
909,3,1,"UN(4,1)",Line,0.04649
909,3,1,"UN(4,2)",Line,-0.01258
909,3,1,"UN(4,3)",Line,-0.04626
909,3,1,"UN(4,4)",Line,0.06325
909,3,1,"UN(5,1)",Line,0.07740
909,3,1,"UN(5,2)",Line,0.03845
909,3,1,"UN(5,3)",Line,-0.07701
909,3,1,"UN(5,4)",Line,-0.01615
909,3,1,"UN(5,5)",Line,0.1053
909,3,1,"UN(6,1)",Line,0.009214
909,3,1,"UN(6,2)",Line,-0.01266
909,3,1,"UN(6,3)",Line,-0.1245
909,3,1,"UN(6,4)",Line,-0.01745
909,3,1,"UN(6,5)",Line,0.01923
909,3,1,"UN(6,6)",Line,0.08129
909,3,1,"UN(1,1)",Vial(Treat*Line),0.07497
909,3,1,"UN(2,1)",Vial(Treat*Line),0.07085
909,3,1,"UN(2,2)",Vial(Treat*Line),0.1238
909,3,1,"UN(3,1)",Vial(Treat*Line),-0.00376
909,3,1,"UN(3,2)",Vial(Treat*Line),-0.02473
909,3,1,"UN(3,3)",Vial(Treat*Line),0.04490
909,3,1,"UN(4,1)",Vial(Treat*Line),-0.00197
909,3,1,"UN(4,2)",Vial(Treat*Line),0.01359
909,3,1,"UN(4,3)",Vial(Treat*Line),0.006352
909,3,1,"UN(4,4)",Vial(Treat*Line),0.04698
909,3,1,"UN(5,1)",Vial(Treat*Line),0.08897
909,3,1,"UN(5,2)",Vial(Treat*Line),0.1203
909,3,1,"UN(5,3)",Vial(Treat*Line),0.01096
909,3,1,"UN(5,4)",Vial(Treat*Line),0.02724
909,3,1,"UN(5,5)",Vial(Treat*Line),0.1263
909,3,1,"UN(6,1)",Vial(Treat*Line),-0.04239
909,3,1,"UN(6,2)",Vial(Treat*Line),-0.00050
909,3,1,"UN(6,3)",Vial(Treat*Line),-0.04644
909,3,1,"UN(6,4)",Vial(Treat*Line),0.03239
909,3,1,"UN(6,5)",Vial(Treat*Line),-0.02673
909,3,1,"UN(6,6)",Vial(Treat*Line),0.05790
909,3,1,"UN(1,1)",Anim(Trea*Line*Vial),0.4232
909,3,1,"UN(2,1)",Anim(Trea*Line*Vial),0.08982
909,3,1,"UN(2,2)",Anim(Trea*Line*Vial),0.7811
909,3,1,"UN(3,1)",Anim(Trea*Line*Vial),0.08556
909,3,1,"UN(3,2)",Anim(Trea*Line*Vial),0.05459
909,3,1,"UN(3,3)",Anim(Trea*Line*Vial),0.6973
909,3,1,"UN(4,1)",Anim(Trea*Line*Vial),0.02389
909,3,1,"UN(4,2)",Anim(Trea*Line*Vial),-0.07007
909,3,1,"UN(4,3)",Anim(Trea*Line*Vial),-0.06881
909,3,1,"UN(4,4)",Anim(Trea*Line*Vial),0.9115
909,3,1,"UN(5,1)",Anim(Trea*Line*Vial),0.08211
909,3,1,"UN(5,2)",Anim(Trea*Line*Vial),0.4956
909,3,1,"UN(5,3)",Anim(Trea*Line*Vial),-0.1803
909,3,1,"UN(5,4)",Anim(Trea*Line*Vial),0.08811
909,3,1,"UN(5,5)",Anim(Trea*Line*Vial),0.7502
909,3,1,"UN(6,1)",Anim(Trea*Line*Vial),-0.1163
909,3,1,"UN(6,2)",Anim(Trea*Line*Vial),-0.1770
909,3,1,"UN(6,3)",Anim(Trea*Line*Vial),-0.2655
909,3,1,"UN(6,4)",Anim(Trea*Line*Vial),-0.1050
909,3,1,"UN(6,5)",Anim(Trea*Line*Vial),-0.1418
909,3,1,"UN(6,6)",Anim(Trea*Line*Vial),0.7953
909,3,2,"UN(1,1)",Line,0.1273
909,3,2,"UN(2,1)",Line,-0.02466
909,3,2,"UN(2,2)",Line,0.04303
909,3,2,"UN(3,1)",Line,-0.01323
909,3,2,"UN(3,2)",Line,0.002008
909,3,2,"UN(3,3)",Line,0.2108
909,3,2,"UN(4,1)",Line,-0.02429
909,3,2,"UN(4,2)",Line,-0.02536
909,3,2,"UN(4,3)",Line,0.09044
909,3,2,"UN(4,4)",Line,0.1605
909,3,2,"UN(5,1)",Line,0.01299
909,3,2,"UN(5,2)",Line,0.04218
909,3,2,"UN(5,3)",Line,-0.00203
909,3,2,"UN(5,4)",Line,-0.09772
909,3,2,"UN(5,5)",Line,0.04471
909,3,2,"UN(6,1)",Line,0.05902
909,3,2,"UN(6,2)",Line,0.001358
909,3,2,"UN(6,3)",Line,-0.1564
909,3,2,"UN(6,4)",Line,-0.06447
909,3,2,"UN(6,5)",Line,0.04230
909,3,2,"UN(6,6)",Line,0.1155
909,3,2,"UN(1,1)",Vial(Treat*Line),0.1371
909,3,2,"UN(2,1)",Vial(Treat*Line),0.02844
909,3,2,"UN(2,2)",Vial(Treat*Line),0
909,3,2,"UN(3,1)",Vial(Treat*Line),-0.00276
909,3,2,"UN(3,2)",Vial(Treat*Line),0.04771
909,3,2,"UN(3,3)",Vial(Treat*Line),0.03297
909,3,2,"UN(4,1)",Vial(Treat*Line),0.02218
909,3,2,"UN(4,2)",Vial(Treat*Line),0.01221
909,3,2,"UN(4,3)",Vial(Treat*Line),-0.00414
909,3,2,"UN(4,4)",Vial(Treat*Line),0.04079
909,3,2,"UN(5,1)",Vial(Treat*Line),0.03754
909,3,2,"UN(5,2)",Vial(Treat*Line),-0.05132
909,3,2,"UN(5,3)",Vial(Treat*Line),-0.00052
909,3,2,"UN(5,4)",Vial(Treat*Line),0.02599
909,3,2,"UN(5,5)",Vial(Treat*Line),0
909,3,2,"UN(6,1)",Vial(Treat*Line),-0.06716
909,3,2,"UN(6,2)",Vial(Treat*Line),-0.00133
909,3,2,"UN(6,3)",Vial(Treat*Line),-0.04881
909,3,2,"UN(6,4)",Vial(Treat*Line),-0.02981
909,3,2,"UN(6,5)",Vial(Treat*Line),0.01169
909,3,2,"UN(6,6)",Vial(Treat*Line),0.1265
909,3,2,"UN(1,1)",Anim(Trea*Line*Vial),0.4938
909,3,2,"UN(2,1)",Anim(Trea*Line*Vial),0.1942
909,3,2,"UN(2,2)",Anim(Trea*Line*Vial),0.8999
909,3,2,"UN(3,1)",Anim(Trea*Line*Vial),-0.00255
909,3,2,"UN(3,2)",Anim(Trea*Line*Vial),-0.05148
909,3,2,"UN(3,3)",Anim(Trea*Line*Vial),0.7681
909,3,2,"UN(4,1)",Anim(Trea*Line*Vial),0.01893
909,3,2,"UN(4,2)",Anim(Trea*Line*Vial),-0.03370
909,3,2,"UN(4,3)",Anim(Trea*Line*Vial),0.003701
909,3,2,"UN(4,4)",Anim(Trea*Line*Vial),0.7536
909,3,2,"UN(5,1)",Anim(Trea*Line*Vial),0.2017
909,3,2,"UN(5,2)",Anim(Trea*Line*Vial),0.6186
909,3,2,"UN(5,3)",Anim(Trea*Line*Vial),-0.2440
909,3,2,"UN(5,4)",Anim(Trea*Line*Vial),0.1001
909,3,2,"UN(5,5)",Anim(Trea*Line*Vial),0.8203
909,3,2,"UN(6,1)",Anim(Trea*Line*Vial),-0.1548
909,3,2,"UN(6,2)",Anim(Trea*Line*Vial),-0.2599
909,3,2,"UN(6,3)",Anim(Trea*Line*Vial),-0.2026
909,3,2,"UN(6,4)",Anim(Trea*Line*Vial),-0.1134
909,3,2,"UN(6,5)",Anim(Trea*Line*Vial),-0.2343
909,3,2,"UN(6,6)",Anim(Trea*Line*Vial),0.7745
909,3,3,"UN(1,1)",Line,0.3319
909,3,3,"UN(2,1)",Line,0.02138
909,3,3,"UN(2,2)",Line,0.04885
909,3,3,"UN(3,1)",Line,-0.1746
909,3,3,"UN(3,2)",Line,0.01361
909,3,3,"UN(3,3)",Line,0.1479
909,3,3,"UN(4,1)",Line,-0.02342
909,3,3,"UN(4,2)",Line,-0.01033
909,3,3,"UN(4,3)",Line,-0.01998
909,3,3,"UN(4,4)",Line,0.09020
909,3,3,"UN(5,1)",Line,0.1555
909,3,3,"UN(5,2)",Line,0.03853
909,3,3,"UN(5,3)",Line,-0.03758
909,3,3,"UN(5,4)",Line,0.02097
909,3,3,"UN(5,5)",Line,0.09018
909,3,3,"UN(6,1)",Line,0.09665
909,3,3,"UN(6,2)",Line,-0.00906
909,3,3,"UN(6,3)",Line,-0.07452
909,3,3,"UN(6,4)",Line,-0.01441
909,3,3,"UN(6,5)",Line,0.05252
909,3,3,"UN(6,6)",Line,0.05108
909,3,3,"UN(1,1)",Vial(Treat*Line),0.1810
909,3,3,"UN(2,1)",Vial(Treat*Line),0.02371
909,3,3,"UN(2,2)",Vial(Treat*Line),0
909,3,3,"UN(3,1)",Vial(Treat*Line),0.04922
909,3,3,"UN(3,2)",Vial(Treat*Line),-0.03963
909,3,3,"UN(3,3)",Vial(Treat*Line),0.03546
909,3,3,"UN(4,1)",Vial(Treat*Line),0.007304
909,3,3,"UN(4,2)",Vial(Treat*Line),-0.04405
909,3,3,"UN(4,3)",Vial(Treat*Line),0.08238
909,3,3,"UN(4,4)",Vial(Treat*Line),0.04553
909,3,3,"UN(5,1)",Vial(Treat*Line),0.01753
909,3,3,"UN(5,2)",Vial(Treat*Line),0.009967
909,3,3,"UN(5,3)",Vial(Treat*Line),-0.04291
909,3,3,"UN(5,4)",Vial(Treat*Line),-0.06506
909,3,3,"UN(5,5)",Vial(Treat*Line),0.03221
909,3,3,"UN(6,1)",Vial(Treat*Line),-0.1058
909,3,3,"UN(6,2)",Vial(Treat*Line),-0.00685
909,3,3,"UN(6,3)",Vial(Treat*Line),-0.02892
909,3,3,"UN(6,4)",Vial(Treat*Line),-0.00994
909,3,3,"UN(6,5)",Vial(Treat*Line),-0.02553
909,3,3,"UN(6,6)",Vial(Treat*Line),0.05231
909,3,3,"UN(1,1)",Anim(Trea*Line*Vial),0.5080
909,3,3,"UN(2,1)",Anim(Trea*Line*Vial),0.1949
909,3,3,"UN(2,2)",Anim(Trea*Line*Vial),0.7831
909,3,3,"UN(3,1)",Anim(Trea*Line*Vial),0.01302
909,3,3,"UN(3,2)",Anim(Trea*Line*Vial),0.01135
909,3,3,"UN(3,3)",Anim(Trea*Line*Vial),0.7004
909,3,3,"UN(4,1)",Anim(Trea*Line*Vial),-0.00953
909,3,3,"UN(4,2)",Anim(Trea*Line*Vial),0.09817
909,3,3,"UN(4,3)",Anim(Trea*Line*Vial),-0.08788
909,3,3,"UN(4,4)",Anim(Trea*Line*Vial),0.6653
909,3,3,"UN(5,1)",Anim(Trea*Line*Vial),0.1856
909,3,3,"UN(5,2)",Anim(Trea*Line*Vial),0.5794
909,3,3,"UN(5,3)",Anim(Trea*Line*Vial),-0.2471
909,3,3,"UN(5,4)",Anim(Trea*Line*Vial),0.1698
909,3,3,"UN(5,5)",Anim(Trea*Line*Vial),0.8782
909,3,3,"UN(6,1)",Anim(Trea*Line*Vial),-0.09201
909,3,3,"UN(6,2)",Anim(Trea*Line*Vial),-0.1629
909,3,3,"UN(6,3)",Anim(Trea*Line*Vial),-0.2166
909,3,3,"UN(6,4)",Anim(Trea*Line*Vial),-0.08513
909,3,3,"UN(6,5)",Anim(Trea*Line*Vial),-0.1454
909,3,3,"UN(6,6)",Anim(Trea*Line*Vial),0.7242
909,3,4,"UN(1,1)",Line,0.4153
909,3,4,"UN(2,1)",Line,0.1865
909,3,4,"UN(2,2)",Line,0.2567
909,3,4,"UN(3,1)",Line,-0.09682
909,3,4,"UN(3,2)",Line,0.04638
909,3,4,"UN(3,3)",Line,0.1882
909,3,4,"UN(4,1)",Line,-0.01628
909,3,4,"UN(4,2)",Line,0.005898
909,3,4,"UN(4,3)",Line,0.07981
909,3,4,"UN(4,4)",Line,0.1671
909,3,4,"UN(5,1)",Line,0.1770
909,3,4,"UN(5,2)",Line,0.1792
909,3,4,"UN(5,3)",Line,0.01251
909,3,4,"UN(5,4)",Line,-0.01044
909,3,4,"UN(5,5)",Line,0.1805
909,3,4,"UN(6,1)",Line,0.02570
909,3,4,"UN(6,2)",Line,-0.09627
909,3,4,"UN(6,3)",Line,-0.1360
909,3,4,"UN(6,4)",Line,-0.08235
909,3,4,"UN(6,5)",Line,-0.03613
909,3,4,"UN(6,6)",Line,0.1284
909,3,4,"UN(1,1)",Vial(Treat*Line),0.1428
909,3,4,"UN(2,1)",Vial(Treat*Line),0.05338
909,3,4,"UN(2,2)",Vial(Treat*Line),0.02346
909,3,4,"UN(3,1)",Vial(Treat*Line),0.01107
909,3,4,"UN(3,2)",Vial(Treat*Line),-0.04595
909,3,4,"UN(3,3)",Vial(Treat*Line),0.002842
909,3,4,"UN(4,1)",Vial(Treat*Line),-0.04134
909,3,4,"UN(4,2)",Vial(Treat*Line),0.03192
909,3,4,"UN(4,3)",Vial(Treat*Line),-0.00479
909,3,4,"UN(4,4)",Vial(Treat*Line),0
909,3,4,"UN(5,1)",Vial(Treat*Line),0.04981
909,3,4,"UN(5,2)",Vial(Treat*Line),0.06333
909,3,4,"UN(5,3)",Vial(Treat*Line),-0.02784
909,3,4,"UN(5,4)",Vial(Treat*Line),0.04086
909,3,4,"UN(5,5)",Vial(Treat*Line),0.06405
909,3,4,"UN(6,1)",Vial(Treat*Line),-0.01943
909,3,4,"UN(6,2)",Vial(Treat*Line),-0.03184
909,3,4,"UN(6,3)",Vial(Treat*Line),-0.03190
909,3,4,"UN(6,4)",Vial(Treat*Line),0.01500
909,3,4,"UN(6,5)",Vial(Treat*Line),-0.03845
909,3,4,"UN(6,6)",Vial(Treat*Line),0.09929
909,3,4,"UN(1,1)",Anim(Trea*Line*Vial),0.5353
909,3,4,"UN(2,1)",Anim(Trea*Line*Vial),0.1916
909,3,4,"UN(2,2)",Anim(Trea*Line*Vial),0.7844
909,3,4,"UN(3,1)",Anim(Trea*Line*Vial),0.02166
909,3,4,"UN(3,2)",Anim(Trea*Line*Vial),0.04486
909,3,4,"UN(3,3)",Anim(Trea*Line*Vial),0.7709
909,3,4,"UN(4,1)",Anim(Trea*Line*Vial),-0.00738
909,3,4,"UN(4,2)",Anim(Trea*Line*Vial),0.008295
909,3,4,"UN(4,3)",Anim(Trea*Line*Vial),-0.1531
909,3,4,"UN(4,4)",Anim(Trea*Line*Vial),0.9096
909,3,4,"UN(5,1)",Anim(Trea*Line*Vial),0.1672
909,3,4,"UN(5,2)",Anim(Trea*Line*Vial),0.4923
909,3,4,"UN(5,3)",Anim(Trea*Line*Vial),-0.2207
909,3,4,"UN(5,4)",Anim(Trea*Line*Vial),0.1679
909,3,4,"UN(5,5)",Anim(Trea*Line*Vial),0.7633
909,3,4,"UN(6,1)",Anim(Trea*Line*Vial),-0.1040
909,3,4,"UN(6,2)",Anim(Trea*Line*Vial),-0.1351
909,3,4,"UN(6,3)",Anim(Trea*Line*Vial),-0.2265
909,3,4,"UN(6,4)",Anim(Trea*Line*Vial),-0.08426
909,3,4,"UN(6,5)",Anim(Trea*Line*Vial),-0.1179
909,3,4,"UN(6,6)",Anim(Trea*Line*Vial),0.7066
909,3,5,"UN(1,1)",Line,0.2407
909,3,5,"UN(2,1)",Line,0.01206
909,3,5,"UN(2,2)",Line,0.1154
909,3,5,"UN(3,1)",Line,-0.02312
909,3,5,"UN(3,2)",Line,0.1047
909,3,5,"UN(3,3)",Line,0.1923
909,3,5,"UN(4,1)",Line,-0.03239
909,3,5,"UN(4,2)",Line,-0.07244
909,3,5,"UN(4,3)",Line,0.02369
909,3,5,"UN(4,4)",Line,0.09407
909,3,5,"UN(5,1)",Line,0.07595
909,3,5,"UN(5,2)",Line,0.1143
909,3,5,"UN(5,3)",Line,0.07920
909,3,5,"UN(5,4)",Line,-0.08832
909,3,5,"UN(5,5)",Line,0.1481
909,3,5,"UN(6,1)",Line,-0.02430
909,3,5,"UN(6,2)",Line,-0.08214
909,3,5,"UN(6,3)",Line,-0.1319
909,3,5,"UN(6,4)",Line,0.009060
909,3,5,"UN(6,5)",Line,-0.09139
909,3,5,"UN(6,6)",Line,0.1452
909,3,5,"UN(1,1)",Vial(Treat*Line),0.03718
909,3,5,"UN(2,1)",Vial(Treat*Line),-0.02457
909,3,5,"UN(2,2)",Vial(Treat*Line),0
909,3,5,"UN(3,1)",Vial(Treat*Line),0.004492
909,3,5,"UN(3,2)",Vial(Treat*Line),-0.06126
909,3,5,"UN(3,3)",Vial(Treat*Line),0.02066
909,3,5,"UN(4,1)",Vial(Treat*Line),0.04839
909,3,5,"UN(4,2)",Vial(Treat*Line),-0.02291
909,3,5,"UN(4,3)",Vial(Treat*Line),0.03073
909,3,5,"UN(4,4)",Vial(Treat*Line),0.07485
909,3,5,"UN(5,1)",Vial(Treat*Line),0.003478
909,3,5,"UN(5,2)",Vial(Treat*Line),-0.00251
909,3,5,"UN(5,3)",Vial(Treat*Line),-0.05420
909,3,5,"UN(5,4)",Vial(Treat*Line),0.01752
909,3,5,"UN(5,5)",Vial(Treat*Line),0.04631
909,3,5,"UN(6,1)",Vial(Treat*Line),-0.01877
909,3,5,"UN(6,2)",Vial(Treat*Line),0.05034
909,3,5,"UN(6,3)",Vial(Treat*Line),-0.01163
909,3,5,"UN(6,4)",Vial(Treat*Line),-0.04363
909,3,5,"UN(6,5)",Vial(Treat*Line),0.02872
909,3,5,"UN(6,6)",Vial(Treat*Line),0.01166
909,3,5,"UN(1,1)",Anim(Trea*Line*Vial),0.4726
909,3,5,"UN(2,1)",Anim(Trea*Line*Vial),0.1850
909,3,5,"UN(2,2)",Anim(Trea*Line*Vial),0.8802
909,3,5,"UN(3,1)",Anim(Trea*Line*Vial),0.08845
909,3,5,"UN(3,2)",Anim(Trea*Line*Vial),0.07943
909,3,5,"UN(3,3)",Anim(Trea*Line*Vial),0.7642
909,3,5,"UN(4,1)",Anim(Trea*Line*Vial),0.04180
909,3,5,"UN(4,2)",Anim(Trea*Line*Vial),0.000798
909,3,5,"UN(4,3)",Anim(Trea*Line*Vial),-0.03820
909,3,5,"UN(4,4)",Anim(Trea*Line*Vial),0.7436
909,3,5,"UN(5,1)",Anim(Trea*Line*Vial),0.09986
909,3,5,"UN(5,2)",Anim(Trea*Line*Vial),0.5640
909,3,5,"UN(5,3)",Anim(Trea*Line*Vial),-0.1871
909,3,5,"UN(5,4)",Anim(Trea*Line*Vial),0.1615
909,3,5,"UN(5,5)",Anim(Trea*Line*Vial),0.7858
909,3,5,"UN(6,1)",Anim(Trea*Line*Vial),-0.09007
909,3,5,"UN(6,2)",Anim(Trea*Line*Vial),-0.2136
909,3,5,"UN(6,3)",Anim(Trea*Line*Vial),-0.2784
909,3,5,"UN(6,4)",Anim(Trea*Line*Vial),-0.1294
909,3,5,"UN(6,5)",Anim(Trea*Line*Vial),-0.1682
909,3,5,"UN(6,6)",Anim(Trea*Line*Vial),0.7555
909,3,6,"UN(1,1)",Line,0.3179
909,3,6,"UN(2,1)",Line,-0.04037
909,3,6,"UN(2,2)",Line,0.1703
909,3,6,"UN(3,1)",Line,-0.08763
909,3,6,"UN(3,2)",Line,0.09470
909,3,6,"UN(3,3)",Line,0.2478
909,3,6,"UN(4,1)",Line,0.1006
909,3,6,"UN(4,2)",Line,-0.02424
909,3,6,"UN(4,3)",Line,0.01863
909,3,6,"UN(4,4)",Line,0.1608
909,3,6,"UN(5,1)",Line,-0.01493
909,3,6,"UN(5,2)",Line,0.09509
909,3,6,"UN(5,3)",Line,0.009809
909,3,6,"UN(5,4)",Line,-0.00340
909,3,6,"UN(5,5)",Line,0.08314
909,3,6,"UN(6,1)",Line,0.02592
909,3,6,"UN(6,2)",Line,-0.1474
909,3,6,"UN(6,3)",Line,-0.2536
909,3,6,"UN(6,4)",Line,-0.03822
909,3,6,"UN(6,5)",Line,-0.07507
909,3,6,"UN(6,6)",Line,0.3745
909,3,6,"UN(1,1)",Vial(Treat*Line),0.1076
909,3,6,"UN(2,1)",Vial(Treat*Line),0.01113
909,3,6,"UN(2,2)",Vial(Treat*Line),0.02705
909,3,6,"UN(3,1)",Vial(Treat*Line),0.02811
909,3,6,"UN(3,2)",Vial(Treat*Line),-0.06245
909,3,6,"UN(3,3)",Vial(Treat*Line),0.1375
909,3,6,"UN(4,1)",Vial(Treat*Line),-0.02302
909,3,6,"UN(4,2)",Vial(Treat*Line),-0.00381
909,3,6,"UN(4,3)",Vial(Treat*Line),0.03421
909,3,6,"UN(4,4)",Vial(Treat*Line),0
909,3,6,"UN(5,1)",Vial(Treat*Line),0.06916
909,3,6,"UN(5,2)",Vial(Treat*Line),0.05811
909,3,6,"UN(5,3)",Vial(Treat*Line),-0.08041
909,3,6,"UN(5,4)",Vial(Treat*Line),-0.02441
909,3,6,"UN(5,5)",Vial(Treat*Line),0.1146
909,3,6,"UN(6,1)",Vial(Treat*Line),-0.05652
909,3,6,"UN(6,2)",Vial(Treat*Line),0.02295
909,3,6,"UN(6,3)",Vial(Treat*Line),-0.1012
909,3,6,"UN(6,4)",Vial(Treat*Line),0.006219
909,3,6,"UN(6,5)",Vial(Treat*Line),0.01886
909,3,6,"UN(6,6)",Vial(Treat*Line),0.08064
909,3,6,"UN(1,1)",Anim(Trea*Line*Vial),0.6416
909,3,6,"UN(2,1)",Anim(Trea*Line*Vial),0.2261
909,3,6,"UN(2,2)",Anim(Trea*Line*Vial),0.7606
909,3,6,"UN(3,1)",Anim(Trea*Line*Vial),0.02912
909,3,6,"UN(3,2)",Anim(Trea*Line*Vial),-0.05078
909,3,6,"UN(3,3)",Anim(Trea*Line*Vial),0.7737
909,3,6,"UN(4,1)",Anim(Trea*Line*Vial),0.06016
909,3,6,"UN(4,2)",Anim(Trea*Line*Vial),0.04301
909,3,6,"UN(4,3)",Anim(Trea*Line*Vial),-0.03165
909,3,6,"UN(4,4)",Anim(Trea*Line*Vial),0.7799
909,3,6,"UN(5,1)",Anim(Trea*Line*Vial),0.1838
909,3,6,"UN(5,2)",Anim(Trea*Line*Vial),0.4757
909,3,6,"UN(5,3)",Anim(Trea*Line*Vial),-0.2595
909,3,6,"UN(5,4)",Anim(Trea*Line*Vial),0.1476
909,3,6,"UN(5,5)",Anim(Trea*Line*Vial),0.7188
909,3,6,"UN(6,1)",Anim(Trea*Line*Vial),-0.1877
909,3,6,"UN(6,2)",Anim(Trea*Line*Vial),-0.1546
909,3,6,"UN(6,3)",Anim(Trea*Line*Vial),-0.2246
909,3,6,"UN(6,4)",Anim(Trea*Line*Vial),-0.1706
909,3,6,"UN(6,5)",Anim(Trea*Line*Vial),-0.1227
909,3,6,"UN(6,6)",Anim(Trea*Line*Vial),0.7614
910,1,1,"UN(1,1)",Line,0.2267
910,1,1,"UN(2,1)",Line,0.1202
910,1,1,"UN(2,2)",Line,0.1687
910,1,1,"UN(3,1)",Line,0.02256
910,1,1,"UN(3,2)",Line,0.03444
910,1,1,"UN(3,3)",Line,0.1393
910,1,1,"UN(4,1)",Line,-0.07108
910,1,1,"UN(4,2)",Line,-0.04944
910,1,1,"UN(4,3)",Line,0.03387
910,1,1,"UN(4,4)",Line,0.01742
910,1,1,"UN(5,1)",Line,0.1442
910,1,1,"UN(5,2)",Line,0.1393
910,1,1,"UN(5,3)",Line,0.01681
910,1,1,"UN(5,4)",Line,-0.07714
910,1,1,"UN(5,5)",Line,0.1649
910,1,1,"UN(6,1)",Line,-0.1302
910,1,1,"UN(6,2)",Line,-0.1156
910,1,1,"UN(6,3)",Line,-0.1438
910,1,1,"UN(6,4)",Line,-0.00121
910,1,1,"UN(6,5)",Line,-0.09629
910,1,1,"UN(6,6)",Line,0.2462
910,1,1,"UN(1,1)",Vial(Treat*Line),0.2093
